trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2297132,06:35:00,06:35:10,stop_point:SP_960,Balma-Gramont,1
2297132,06:42:00,06:42:10,stop_point:SP_2382,Centre Equestre,2
2297132,06:45:00,06:45:10,stop_point:SP_4911,Borde Haute,3
2297132,06:46:00,06:46:10,stop_point:SP_4964,Collège Montrabé,4
2297132,06:49:00,06:49:10,stop_point:SP_2672,Eglise de Mondouzil,5
2297132,06:50:00,06:50:10,stop_point:SP_2443,Mondouzil ZA Les Landes,6
2297133,07:30:00,07:30:10,stop_point:SP_960,Balma-Gramont,1
2297133,07:37:00,07:37:10,stop_point:SP_2382,Centre Equestre,2
2297133,07:40:00,07:40:10,stop_point:SP_4911,Borde Haute,3
2297133,07:41:00,07:41:10,stop_point:SP_4964,Collège Montrabé,4
2297133,07:44:00,07:44:10,stop_point:SP_2672,Eglise de Mondouzil,5
2297133,07:45:00,07:45:10,stop_point:SP_2443,Mondouzil ZA Les Landes,6
2297134,08:15:00,08:15:10,stop_point:SP_960,Balma-Gramont,1
2297134,08:22:00,08:22:10,stop_point:SP_2382,Centre Equestre,2
2297134,08:25:00,08:25:10,stop_point:SP_4911,Borde Haute,3
2297134,08:26:00,08:26:10,stop_point:SP_4964,Collège Montrabé,4
2297134,08:29:00,08:29:10,stop_point:SP_2672,Eglise de Mondouzil,5
2297134,08:30:00,08:30:10,stop_point:SP_2443,Mondouzil ZA Les Landes,6
2297135,09:00:00,09:00:10,stop_point:SP_960,Balma-Gramont,1
2297135,09:07:00,09:07:10,stop_point:SP_2382,Centre Equestre,2
2297135,09:10:00,09:10:10,stop_point:SP_4911,Borde Haute,3
2297135,09:11:00,09:11:10,stop_point:SP_4964,Collège Montrabé,4
2297135,09:14:00,09:14:10,stop_point:SP_2672,Eglise de Mondouzil,5
2297135,09:15:00,09:15:10,stop_point:SP_2443,Mondouzil ZA Les Landes,6
2297136,09:45:00,09:45:10,stop_point:SP_960,Balma-Gramont,1
2297136,09:52:00,09:52:10,stop_point:SP_2382,Centre Equestre,2
2297136,09:55:00,09:55:10,stop_point:SP_4911,Borde Haute,3
2297136,09:56:00,09:56:10,stop_point:SP_4964,Collège Montrabé,4
2297136,09:59:00,09:59:10,stop_point:SP_2672,Eglise de Mondouzil,5
2297136,10:00:00,10:00:10,stop_point:SP_2443,Mondouzil ZA Les Landes,6
2297137,10:30:00,10:30:10,stop_point:SP_960,Balma-Gramont,1
2297137,10:37:00,10:37:10,stop_point:SP_2382,Centre Equestre,2
2297137,10:40:00,10:40:10,stop_point:SP_4911,Borde Haute,3
2297137,10:41:00,10:41:10,stop_point:SP_4964,Collège Montrabé,4
2297137,10:44:00,10:44:10,stop_point:SP_2672,Eglise de Mondouzil,5
2297137,10:45:00,10:45:10,stop_point:SP_2443,Mondouzil ZA Les Landes,6
2297138,11:15:00,11:15:10,stop_point:SP_960,Balma-Gramont,1
2297138,11:22:00,11:22:10,stop_point:SP_2382,Centre Equestre,2
2297138,11:25:00,11:25:10,stop_point:SP_4911,Borde Haute,3
2297138,11:26:00,11:26:10,stop_point:SP_4964,Collège Montrabé,4
2297138,11:29:00,11:29:10,stop_point:SP_2672,Eglise de Mondouzil,5
2297138,11:30:00,11:30:10,stop_point:SP_2443,Mondouzil ZA Les Landes,6
2297139,12:00:00,12:00:10,stop_point:SP_960,Balma-Gramont,1
2297139,12:07:00,12:07:10,stop_point:SP_2382,Centre Equestre,2
2297139,12:10:00,12:10:10,stop_point:SP_4911,Borde Haute,3
2297139,12:11:00,12:11:10,stop_point:SP_4964,Collège Montrabé,4
2297139,12:14:00,12:14:10,stop_point:SP_2672,Eglise de Mondouzil,5
2297139,12:15:00,12:15:10,stop_point:SP_2443,Mondouzil ZA Les Landes,6
2297140,12:45:00,12:45:10,stop_point:SP_960,Balma-Gramont,1
2297140,12:52:00,12:52:10,stop_point:SP_2382,Centre Equestre,2
2297140,12:55:00,12:55:10,stop_point:SP_4911,Borde Haute,3
2297140,12:56:00,12:56:10,stop_point:SP_4964,Collège Montrabé,4
