trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2292898,07:00:00,07:00:10,stop_point:SP_4755,Portet Gare SNCF,1
2292898,07:00:00,07:00:10,stop_point:SP_3891,Palarin,2
2292898,07:02:00,07:02:10,stop_point:SP_69,Saguens,3
2292898,07:05:00,07:05:10,stop_point:SP_3751,Route de Portet,4
2292898,07:08:00,07:08:10,stop_point:SP_3881,Petit Barry,5
2292898,07:09:00,07:09:10,stop_point:SP_1369,Lilas,6
2292898,07:10:00,07:10:10,stop_point:SP_943,Stade,7
2292898,07:10:00,07:10:10,stop_point:SP_5180,Mairie Cugnaux,8
2292898,07:11:00,07:11:10,stop_point:SP_3715,Vivier,9
2292898,07:11:00,07:11:10,stop_point:SP_1042,Béarn,10
2292898,07:12:00,07:12:10,stop_point:SP_5164,Couserans,11
2292898,07:13:00,07:13:10,stop_point:SP_5155,Cloche - Maguelonne,12
2292898,07:14:00,07:14:10,stop_point:SP_5154,Densus,13
2292898,07:15:00,07:15:10,stop_point:SP_5156,Jonquilles,14
2292898,07:15:00,07:15:10,stop_point:SP_5149,F. Mitterrand,15
2292898,07:16:00,07:16:10,stop_point:SP_3028,Painlevé,16
2292898,07:17:00,07:17:10,stop_point:SP_3124,Collège Picasso,17
2292898,07:18:00,07:18:10,stop_point:SP_5145,Rouget de Lisle,18
2292898,07:19:00,07:19:10,stop_point:SP_5147,Frouzins Tréville,19
2292899,07:35:00,07:35:10,stop_point:SP_4755,Portet Gare SNCF,1
2292899,07:35:00,07:35:10,stop_point:SP_3891,Palarin,2
2292899,07:37:00,07:37:10,stop_point:SP_69,Saguens,3
2292899,07:40:00,07:40:10,stop_point:SP_3751,Route de Portet,4
2292899,07:43:00,07:43:10,stop_point:SP_3881,Petit Barry,5
2292899,07:44:00,07:44:10,stop_point:SP_1369,Lilas,6
2292899,07:45:00,07:45:10,stop_point:SP_943,Stade,7
2292899,07:46:00,07:46:10,stop_point:SP_5180,Mairie Cugnaux,8
2292899,07:47:00,07:47:10,stop_point:SP_3715,Vivier,9
2292899,07:47:00,07:47:10,stop_point:SP_1042,Béarn,10
2292899,07:48:00,07:48:10,stop_point:SP_5164,Couserans,11
2292899,07:49:00,07:49:10,stop_point:SP_5155,Cloche - Maguelonne,12
2292899,07:50:00,07:50:10,stop_point:SP_5154,Densus,13
2292899,07:51:00,07:51:10,stop_point:SP_5156,Jonquilles,14
2292899,07:51:00,07:51:10,stop_point:SP_5149,F. Mitterrand,15
2292899,07:52:00,07:52:10,stop_point:SP_3028,Painlevé,16
2292899,07:53:00,07:53:10,stop_point:SP_3124,Collège Picasso,17
2292899,07:54:00,07:54:10,stop_point:SP_5145,Rouget de Lisle,18
2292899,07:55:00,07:55:10,stop_point:SP_5147,Frouzins Tréville,19
2292900,08:15:00,08:15:10,stop_point:SP_4755,Portet Gare SNCF,1
2292900,08:15:00,08:15:10,stop_point:SP_3891,Palarin,2
2292900,08:17:00,08:17:10,stop_point:SP_69,Saguens,3
2292900,08:20:00,08:20:10,stop_point:SP_3751,Route de Portet,4
2292900,08:23:00,08:23:10,stop_point:SP_3881,Petit Barry,5
2292900,08:24:00,08:24:10,stop_point:SP_1369,Lilas,6
2292900,08:25:00,08:25:10,stop_point:SP_943,Stade,7
2292900,08:26:00,08:26:10,stop_point:SP_5180,Mairie Cugnaux,8
2292900,08:27:00,08:27:10,stop_point:SP_3715,Vivier,9
2292900,08:27:00,08:27:10,stop_point:SP_1042,Béarn,10
2292900,08:28:00,08:28:10,stop_point:SP_5164,Couserans,11
2292900,08:29:00,08:29:10,stop_point:SP_5155,Cloche - Maguelonne,12
2292900,08:30:00,08:30:10,stop_point:SP_5154,Densus,13
2292900,08:31:00,08:31:10,stop_point:SP_5156,Jonquilles,14
2292900,08:31:00,08:31:10,stop_point:SP_5149,F. Mitterrand,15
2292900,08:32:00,08:32:10,stop_point:SP_3028,Painlevé,16
2292900,08:33:00,08:33:10,stop_point:SP_3124,Collège Picasso,17
2292900,08:34:00,08:34:10,stop_point:SP_5145,Rouget de Lisle,18
2292900,08:35:00,08:35:10,stop_point:SP_5147,Frouzins Tréville,19
2292901,08:40:00,08:40:10,stop_point:SP_4755,Portet Gare SNCF,1
2292901,08:40:00,08:40:10,stop_point:SP_3891,Palarin,2
2292901,08:42:00,08:42:10,stop_point:SP_69,Saguens,3
2292901,08:45:00,08:45:10,stop_point:SP_3751,Route de Portet,4
2292901,08:48:00,08:48:10,stop_point:SP_3881,Petit Barry,5
2292901,08:49:00,08:49:10,stop_point:SP_1369,Lilas,6
2292901,08:50:00,08:50:10,stop_point:SP_943,Stade,7
2292901,08:51:00,08:51:10,stop_point:SP_5180,Mairie Cugnaux,8
2292901,08:52:00,08:52:10,stop_point:SP_3715,Vivier,9
2292901,08:52:00,08:52:10,stop_point:SP_1042,Béarn,10
2292901,08:53:00,08:53:10,stop_point:SP_5164,Couserans,11
2292901,08:54:00,08:54:10,stop_point:SP_5155,Cloche - Maguelonne,12
2292901,08:55:00,08:55:10,stop_point:SP_5154,Densus,13
2292901,08:56:00,08:56:10,stop_point:SP_5156,Jonquilles,14
2292901,08:56:00,08:56:10,stop_point:SP_5149,F. Mitterrand,15
2292901,08:57:00,08:57:10,stop_point:SP_3028,Painlevé,16
2292901,08:58:00,08:58:10,stop_point:SP_3124,Collège Picasso,17
2292901,08:59:00,08:59:10,stop_point:SP_5145,Rouget de Lisle,18
2292901,09:00:00,09:00:10,stop_point:SP_5147,Frouzins Tréville,19
2292902,12:05:00,12:05:10,stop_point:SP_4755,Portet Gare SNCF,1
2292902,12:05:00,12:05:10,stop_point:SP_3891,Palarin,2
2292902,12:07:00,12:07:10,stop_point:SP_69,Saguens,3
2292902,12:09:00,12:09:10,stop_point:SP_3751,Route de Portet,4
2292902,12:12:00,12:12:10,stop_point:SP_3881,Petit Barry,5
2292902,12:13:00,12:13:10,stop_point:SP_1369,Lilas,6
2292902,12:14:00,12:14:10,stop_point:SP_943,Stade,7
2292902,12:15:00,12:15:10,stop_point:SP_5180,Mairie Cugnaux,8
2292902,12:16:00,12:16:10,stop_point:SP_3715,Vivier,9
2292902,12:16:00,12:16:10,stop_point:SP_1042,Béarn,10
2292902,12:17:00,12:17:10,stop_point:SP_5164,Couserans,11
2292902,12:18:00,12:18:10,stop_point:SP_5155,Cloche - Maguelonne,12
2292902,12:19:00,12:19:10,stop_point:SP_5154,Densus,13
2292902,12:20:00,12:20:10,stop_point:SP_5156,Jonquilles,14
2292902,12:20:00,12:20:10,stop_point:SP_5149,F. Mitterrand,15
2292902,12:21:00,12:21:10,stop_point:SP_3028,Painlevé,16
2292902,12:22:00,12:22:10,stop_point:SP_3124,Collège Picasso,17
2292902,12:23:00,12:23:10,stop_point:SP_5145,Rouget de Lisle,18
2292902,12:24:00,12:24:10,stop_point:SP_5147,Frouzins Tréville,19
2292903,14:00:00,14:00:10,stop_point:SP_4755,Portet Gare SNCF,1
2292903,14:00:00,14:00:10,stop_point:SP_3891,Palarin,2
2292903,14:02:00,14:02:10,stop_point:SP_69,Saguens,3
2292903,14:04:00,14:04:10,stop_point:SP_3751,Route de Portet,4
2292903,14:07:00,14:07:10,stop_point:SP_3881,Petit Barry,5
2292903,14:08:00,14:08:10,stop_point:SP_1369,Lilas,6
2292903,14:09:00,14:09:10,stop_point:SP_943,Stade,7
2292903,14:10:00,14:10:10,stop_point:SP_5180,Mairie Cugnaux,8
2292903,14:11:00,14:11:10,stop_point:SP_3715,Vivier,9
2292903,14:11:00,14:11:10,stop_point:SP_1042,Béarn,10
2292903,14:12:00,14:12:10,stop_point:SP_5164,Couserans,11
2292903,14:13:00,14:13:10,stop_point:SP_5155,Cloche - Maguelonne,12
2292903,14:14:00,14:14:10,stop_point:SP_5154,Densus,13
2292903,14:15:00,14:15:10,stop_point:SP_5156,Jonquilles,14
2292903,14:15:00,14:15:10,stop_point:SP_5149,F. Mitterrand,15
2292903,14:16:00,14:16:10,stop_point:SP_3028,Painlevé,16
2292903,14:17:00,14:17:10,stop_point:SP_3124,Collège Picasso,17
2292903,14:18:00,14:18:10,stop_point:SP_5145,Rouget de Lisle,18
2292903,14:19:00,14:19:10,stop_point:SP_5147,Frouzins Tréville,19
2292904,17:00:00,17:00:10,stop_point:SP_4755,Portet Gare SNCF,1
2292904,17:00:00,17:00:10,stop_point:SP_3891,Palarin,2
2292904,17:02:00,17:02:10,stop_point:SP_69,Saguens,3
2292904,17:04:00,17:04:10,stop_point:SP_3751,Route de Portet,4
2292904,17:07:00,17:07:10,stop_point:SP_3881,Petit Barry,5
2292904,17:08:00,17:08:10,stop_point:SP_1369,Lilas,6
2292904,17:10:00,17:10:10,stop_point:SP_943,Stade,7
2292904,17:11:00,17:11:10,stop_point:SP_5180,Mairie Cugnaux,8
2292904,17:12:00,17:12:10,stop_point:SP_3715,Vivier,9
2292904,17:12:00,17:12:10,stop_point:SP_1042,Béarn,10
2292904,17:13:00,17:13:10,stop_point:SP_5164,Couserans,11
2292904,17:14:00,17:14:10,stop_point:SP_5155,Cloche - Maguelonne,12
2292904,17:15:00,17:15:10,stop_point:SP_5154,Densus,13
2292904,17:16:00,17:16:10,stop_point:SP_5156,Jonquilles,14
2292904,17:16:00,17:16:10,stop_point:SP_5149,F. Mitterrand,15
2292904,17:17:00,17:17:10,stop_point:SP_3028,Painlevé,16
2292904,17:18:00,17:18:10,stop_point:SP_3124,Collège Picasso,17
2292904,17:19:00,17:19:10,stop_point:SP_5145,Rouget de Lisle,18
2292904,17:20:00,17:20:10,stop_point:SP_5147,Frouzins Tréville,19
2292905,17:35:00,17:35:10,stop_point:SP_4755,Portet Gare SNCF,1
2292905,17:35:00,17:35:10,stop_point:SP_3891,Palarin,2
2292905,17:37:00,17:37:10,stop_point:SP_69,Saguens,3
2292905,17:40:00,17:40:10,stop_point:SP_3751,Route de Portet,4
2292905,17:43:00,17:43:10,stop_point:SP_3881,Petit Barry,5
2292905,17:44:00,17:44:10,stop_point:SP_1369,Lilas,6
2292905,17:46:00,17:46:10,stop_point:SP_943,Stade,7
2292905,17:47:00,17:47:10,stop_point:SP_5180,Mairie Cugnaux,8
2292905,17:48:00,17:48:10,stop_point:SP_3715,Vivier,9
2292905,17:48:00,17:48:10,stop_point:SP_1042,Béarn,10
2292905,17:49:00,17:49:10,stop_point:SP_5164,Couserans,11
2292905,17:50:00,17:50:10,stop_point:SP_5155,Cloche - Maguelonne,12
2292905,17:51:00,17:51:10,stop_point:SP_5154,Densus,13
2292905,17:52:00,17:52:10,stop_point:SP_5156,Jonquilles,14
2292905,17:52:00,17:52:10,stop_point:SP_5149,F. Mitterrand,15
2292905,17:53:00,17:53:10,stop_point:SP_3028,Painlevé,16
2292905,17:54:00,17:54:10,stop_point:SP_3124,Collège Picasso,17
2292905,17:55:00,17:55:10,stop_point:SP_5145,Rouget de Lisle,18
2292905,17:56:00,17:56:10,stop_point:SP_5147,Frouzins Tréville,19
2292906,18:05:00,18:05:10,stop_point:SP_4755,Portet Gare SNCF,1
2292906,18:05:00,18:05:10,stop_point:SP_3891,Palarin,2
2292906,18:07:00,18:07:10,stop_point:SP_69,Saguens,3
2292906,18:10:00,18:10:10,stop_point:SP_3751,Route de Portet,4
2292906,18:13:00,18:13:10,stop_point:SP_3881,Petit Barry,5
2292906,18:15:00,18:15:10,stop_point:SP_1369,Lilas,6
2292906,18:16:00,18:16:10,stop_point:SP_943,Stade,7
2292906,18:17:00,18:17:10,stop_point:SP_5180,Mairie Cugnaux,8
2292906,18:19:00,18:19:10,stop_point:SP_3715,Vivier,9
2292906,18:19:00,18:19:10,stop_point:SP_1042,Béarn,10
2292906,18:20:00,18:20:10,stop_point:SP_5164,Couserans,11
2292906,18:21:00,18:21:10,stop_point:SP_5155,Cloche - Maguelonne,12
2292906,18:22:00,18:22:10,stop_point:SP_5154,Densus,13
2292906,18:23:00,18:23:10,stop_point:SP_5156,Jonquilles,14
2292906,18:23:00,18:23:10,stop_point:SP_5149,F. Mitterrand,15
2292906,18:24:00,18:24:10,stop_point:SP_3028,Painlevé,16
2292906,18:25:00,18:25:10,stop_point:SP_3124,Collège Picasso,17
2292906,18:26:00,18:26:10,stop_point:SP_5145,Rouget de Lisle,18
2292906,18:27:00,18:27:10,stop_point:SP_5147,Frouzins Tréville,19
2292907,18:45:00,18:45:10,stop_point:SP_4755,Portet Gare SNCF,1
2292907,18:45:00,18:45:10,stop_point:SP_3891,Palarin,2
2292907,18:47:00,18:47:10,stop_point:SP_69,Saguens,3
2292907,18:49:00,18:49:10,stop_point:SP_3751,Route de Portet,4
2292907,18:52:00,18:52:10,stop_point:SP_3881,Petit Barry,5
2292907,18:53:00,18:53:10,stop_point:SP_1369,Lilas,6
2292907,18:55:00,18:55:10,stop_point:SP_943,Stade,7
2292907,18:56:00,18:56:10,stop_point:SP_5180,Mairie Cugnaux,8
2292907,18:57:00,18:57:10,stop_point:SP_3715,Vivier,9
2292907,18:57:00,18:57:10,stop_point:SP_1042,Béarn,10
2292907,18:58:00,18:58:10,stop_point:SP_5164,Couserans,11
2292907,18:59:00,18:59:10,stop_point:SP_5155,Cloche - Maguelonne,12
2292907,19:00:00,19:00:10,stop_point:SP_5154,Densus,13
