trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2291539,06:00:00,06:00:10,stop_point:SP_2701,Basso Cambo,1
2291539,06:01:00,06:01:10,stop_point:SP_1645,Mesplé,2
2291539,06:02:00,06:02:10,stop_point:SP_377,Pépinière Basso Cambo,3
2291539,06:03:00,06:03:10,stop_point:SP_2310,Talabot Nord,4
2291539,06:04:00,06:04:10,stop_point:SP_339,Avionique,5
2291539,06:05:00,06:05:10,stop_point:SP_4837,Eisenhower Ouest,6
2291539,06:07:00,06:07:10,stop_point:SP_1747,Angély,7
2291539,06:08:00,06:08:10,stop_point:SP_734,Liffard,8
2291539,06:08:00,06:08:10,stop_point:SP_2363,Reguelongue,9
2291539,06:09:00,06:09:10,stop_point:SP_52,Licard,10
2291539,06:10:00,06:10:10,stop_point:SP_2563,Coin Fermé,11
2291539,06:10:00,06:10:10,stop_point:SP_2381,Bayès,12
2291539,06:11:00,06:11:10,stop_point:SP_323,Villenouvelle,13
2291539,06:12:00,06:12:10,stop_point:SP_1682,Canto Laouzetto,14
2291539,06:13:00,06:13:10,stop_point:SP_1489,Carovis,15
2291539,06:14:00,06:14:10,stop_point:SP_1186,Tibaous,16
2291540,06:20:00,06:20:10,stop_point:SP_2701,Basso Cambo,1
2291540,06:21:00,06:21:10,stop_point:SP_1645,Mesplé,2
2291540,06:22:00,06:22:10,stop_point:SP_377,Pépinière Basso Cambo,3
2291540,06:23:00,06:23:10,stop_point:SP_2310,Talabot Nord,4
2291540,06:24:00,06:24:10,stop_point:SP_339,Avionique,5
2291540,06:25:00,06:25:10,stop_point:SP_4837,Eisenhower Ouest,6
2291540,06:27:00,06:27:10,stop_point:SP_1747,Angély,7
2291540,06:28:00,06:28:10,stop_point:SP_734,Liffard,8
2291540,06:28:00,06:28:10,stop_point:SP_2363,Reguelongue,9
2291540,06:29:00,06:29:10,stop_point:SP_52,Licard,10
2291540,06:30:00,06:30:10,stop_point:SP_2563,Coin Fermé,11
2291540,06:30:00,06:30:10,stop_point:SP_2381,Bayès,12
2291540,06:31:00,06:31:10,stop_point:SP_323,Villenouvelle,13
2291540,06:32:00,06:32:10,stop_point:SP_1682,Canto Laouzetto,14
2291540,06:33:00,06:33:10,stop_point:SP_1489,Carovis,15
2291540,06:34:00,06:34:10,stop_point:SP_1186,Tibaous,16
2291541,06:50:00,06:50:10,stop_point:SP_2701,Basso Cambo,1
2291541,06:51:00,06:51:10,stop_point:SP_1645,Mesplé,2
2291541,06:52:00,06:52:10,stop_point:SP_377,Pépinière Basso Cambo,3
2291541,06:53:00,06:53:10,stop_point:SP_2310,Talabot Nord,4
2291541,06:54:00,06:54:10,stop_point:SP_339,Avionique,5
2291541,06:55:00,06:55:10,stop_point:SP_4837,Eisenhower Ouest,6
2291541,06:57:00,06:57:10,stop_point:SP_1747,Angély,7
2291541,06:58:00,06:58:10,stop_point:SP_734,Liffard,8
2291541,06:58:00,06:58:10,stop_point:SP_2363,Reguelongue,9
2291541,06:59:00,06:59:10,stop_point:SP_52,Licard,10
2291541,07:00:00,07:00:10,stop_point:SP_2563,Coin Fermé,11
2291541,07:00:00,07:00:10,stop_point:SP_2381,Bayès,12
2291541,07:01:00,07:01:10,stop_point:SP_323,Villenouvelle,13
2291541,07:02:00,07:02:10,stop_point:SP_1682,Canto Laouzetto,14
2291541,07:03:00,07:03:10,stop_point:SP_1489,Carovis,15
2291541,07:04:00,07:04:10,stop_point:SP_1186,Tibaous,16
2291542,07:25:00,07:25:10,stop_point:SP_2701,Basso Cambo,1
2291542,07:27:00,07:27:10,stop_point:SP_1645,Mesplé,2
2291542,07:28:00,07:28:10,stop_point:SP_377,Pépinière Basso Cambo,3
2291542,07:29:00,07:29:10,stop_point:SP_2310,Talabot Nord,4
2291542,07:30:00,07:30:10,stop_point:SP_339,Avionique,5
2291542,07:31:00,07:31:10,stop_point:SP_4837,Eisenhower Ouest,6
2291542,07:34:00,07:34:10,stop_point:SP_1747,Angély,7
2291542,07:34:00,07:34:10,stop_point:SP_734,Liffard,8
2291542,07:35:00,07:35:10,stop_point:SP_2363,Reguelongue,9
2291542,07:36:00,07:36:10,stop_point:SP_52,Licard,10
2291542,07:37:00,07:37:10,stop_point:SP_2563,Coin Fermé,11
2291542,07:38:00,07:38:10,stop_point:SP_2381,Bayès,12
2291542,07:39:00,07:39:10,stop_point:SP_323,Villenouvelle,13
2291542,07:40:00,07:40:10,stop_point:SP_1682,Canto Laouzetto,14
2291542,07:41:00,07:41:10,stop_point:SP_1489,Carovis,15
2291542,07:42:00,07:42:10,stop_point:SP_1186,Tibaous,16
2291543,07:45:00,07:45:10,stop_point:SP_2701,Basso Cambo,1
2291543,07:47:00,07:47:10,stop_point:SP_1645,Mesplé,2
2291543,07:48:00,07:48:10,stop_point:SP_377,Pépinière Basso Cambo,3
2291543,07:49:00,07:49:10,stop_point:SP_2310,Talabot Nord,4
2291543,07:50:00,07:50:10,stop_point:SP_339,Avionique,5
2291543,07:51:00,07:51:10,stop_point:SP_4837,Eisenhower Ouest,6
2291543,07:54:00,07:54:10,stop_point:SP_1747,Angély,7
2291543,07:54:00,07:54:10,stop_point:SP_734,Liffard,8
2291543,07:55:00,07:55:10,stop_point:SP_2363,Reguelongue,9
2291543,07:56:00,07:56:10,stop_point:SP_52,Licard,10
2291543,07:57:00,07:57:10,stop_point:SP_2563,Coin Fermé,11
2291543,07:58:00,07:58:10,stop_point:SP_2381,Bayès,12
2291543,07:59:00,07:59:10,stop_point:SP_323,Villenouvelle,13
2291543,08:00:00,08:00:10,stop_point:SP_1682,Canto Laouzetto,14
2291543,08:01:00,08:01:10,stop_point:SP_1489,Carovis,15
2291543,08:02:00,08:02:10,stop_point:SP_1186,Tibaous,16
2291544,08:10:00,08:10:10,stop_point:SP_2701,Basso Cambo,1
2291544,08:12:00,08:12:10,stop_point:SP_1645,Mesplé,2
2291544,08:13:00,08:13:10,stop_point:SP_377,Pépinière Basso Cambo,3
2291544,08:14:00,08:14:10,stop_point:SP_2310,Talabot Nord,4
2291544,08:15:00,08:15:10,stop_point:SP_339,Avionique,5
2291544,08:16:00,08:16:10,stop_point:SP_4837,Eisenhower Ouest,6
2291544,08:20:00,08:20:10,stop_point:SP_1747,Angély,7
2291544,08:20:00,08:20:10,stop_point:SP_734,Liffard,8
2291544,08:21:00,08:21:10,stop_point:SP_2363,Reguelongue,9
2291544,08:22:00,08:22:10,stop_point:SP_52,Licard,10
2291544,08:23:00,08:23:10,stop_point:SP_2563,Coin Fermé,11
2291544,08:24:00,08:24:10,stop_point:SP_2381,Bayès,12
2291544,08:25:00,08:25:10,stop_point:SP_323,Villenouvelle,13
2291544,08:26:00,08:26:10,stop_point:SP_1682,Canto Laouzetto,14
2291544,08:27:00,08:27:10,stop_point:SP_1489,Carovis,15
2291544,08:28:00,08:28:10,stop_point:SP_1186,Tibaous,16
2291545,08:35:00,08:35:10,stop_point:SP_2701,Basso Cambo,1
2291545,08:37:00,08:37:10,stop_point:SP_1645,Mesplé,2
2291545,08:38:00,08:38:10,stop_point:SP_377,Pépinière Basso Cambo,3
2291545,08:39:00,08:39:10,stop_point:SP_2310,Talabot Nord,4
2291545,08:40:00,08:40:10,stop_point:SP_339,Avionique,5
2291545,08:41:00,08:41:10,stop_point:SP_4837,Eisenhower Ouest,6
2291545,08:45:00,08:45:10,stop_point:SP_1747,Angély,7
2291545,08:45:00,08:45:10,stop_point:SP_734,Liffard,8
2291545,08:46:00,08:46:10,stop_point:SP_2363,Reguelongue,9
2291545,08:47:00,08:47:10,stop_point:SP_52,Licard,10
2291545,08:48:00,08:48:10,stop_point:SP_2563,Coin Fermé,11
2291545,08:49:00,08:49:10,stop_point:SP_2381,Bayès,12
2291545,08:50:00,08:50:10,stop_point:SP_323,Villenouvelle,13
2291545,08:51:00,08:51:10,stop_point:SP_1682,Canto Laouzetto,14
2291545,08:52:00,08:52:10,stop_point:SP_1489,Carovis,15
2291545,08:53:00,08:53:10,stop_point:SP_1186,Tibaous,16
2291546,08:55:00,08:55:10,stop_point:SP_2701,Basso Cambo,1
2291546,08:57:00,08:57:10,stop_point:SP_1645,Mesplé,2
2291546,08:58:00,08:58:10,stop_point:SP_377,Pépinière Basso Cambo,3
2291546,08:59:00,08:59:10,stop_point:SP_2310,Talabot Nord,4
2291546,09:00:00,09:00:10,stop_point:SP_339,Avionique,5
2291546,09:01:00,09:01:10,stop_point:SP_4837,Eisenhower Ouest,6
2291546,09:03:00,09:03:10,stop_point:SP_1747,Angély,7
2291546,09:04:00,09:04:10,stop_point:SP_734,Liffard,8
2291546,09:04:00,09:04:10,stop_point:SP_2363,Reguelongue,9
2291546,09:05:00,09:05:10,stop_point:SP_52,Licard,10
