trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2296040,05:40:00,05:40:10,stop_point:SP_5270,Guyenne-Berry,1
2296040,05:43:00,05:43:10,stop_point:SP_1921,Dewoitine,2
2296040,05:45:00,05:45:10,stop_point:SP_297,Daurat,3
2296040,05:47:00,05:47:10,stop_point:SP_724,Aéroport,4
2296041,05:50:00,05:50:10,stop_point:SP_5270,Guyenne-Berry,1
2296041,05:53:00,05:53:10,stop_point:SP_1921,Dewoitine,2
2296041,05:55:00,05:55:10,stop_point:SP_297,Daurat,3
2296041,05:57:00,05:57:10,stop_point:SP_724,Aéroport,4
2296042,06:00:00,06:00:10,stop_point:SP_5270,Guyenne-Berry,1
2296042,06:03:00,06:03:10,stop_point:SP_1921,Dewoitine,2
2296042,06:05:00,06:05:10,stop_point:SP_297,Daurat,3
2296042,06:07:00,06:07:10,stop_point:SP_724,Aéroport,4
2296043,06:10:00,06:10:10,stop_point:SP_5270,Guyenne-Berry,1
2296043,06:13:00,06:13:10,stop_point:SP_1921,Dewoitine,2
2296043,06:15:00,06:15:10,stop_point:SP_297,Daurat,3
2296043,06:17:00,06:17:10,stop_point:SP_724,Aéroport,4
2296044,06:20:00,06:20:10,stop_point:SP_5270,Guyenne-Berry,1
2296044,06:23:00,06:23:10,stop_point:SP_1921,Dewoitine,2
2296044,06:25:00,06:25:10,stop_point:SP_297,Daurat,3
2296044,06:27:00,06:27:10,stop_point:SP_724,Aéroport,4
2296045,06:30:00,06:30:10,stop_point:SP_5270,Guyenne-Berry,1
2296045,06:33:00,06:33:10,stop_point:SP_1921,Dewoitine,2
2296045,06:35:00,06:35:10,stop_point:SP_297,Daurat,3
2296045,06:37:00,06:37:10,stop_point:SP_724,Aéroport,4
2296046,06:40:00,06:40:10,stop_point:SP_5270,Guyenne-Berry,1
2296046,06:43:00,06:43:10,stop_point:SP_1921,Dewoitine,2
2296046,06:45:00,06:45:10,stop_point:SP_297,Daurat,3
2296046,06:47:00,06:47:10,stop_point:SP_724,Aéroport,4
2296047,06:50:00,06:50:10,stop_point:SP_5270,Guyenne-Berry,1
2296047,06:53:00,06:53:10,stop_point:SP_1921,Dewoitine,2
2296047,06:55:00,06:55:10,stop_point:SP_297,Daurat,3
2296047,06:57:00,06:57:10,stop_point:SP_724,Aéroport,4
2296048,07:00:00,07:00:10,stop_point:SP_5270,Guyenne-Berry,1
2296048,07:03:00,07:03:10,stop_point:SP_1921,Dewoitine,2
2296048,07:06:00,07:06:10,stop_point:SP_297,Daurat,3
