trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2290424,05:50:00,05:50:10,stop_point:SP_1175,La Vache,1
2290424,05:51:00,05:51:10,stop_point:SP_327,Pader,2
2290424,05:52:00,05:52:10,stop_point:SP_3826,Le Grand Marché - Pont de La Vache,3
2290424,05:53:00,05:53:10,stop_point:SP_3721,Collège Rosa Parks,4
2290424,05:54:00,05:54:10,stop_point:SP_753,Riché Lalande,5
2290424,05:55:00,05:55:10,stop_point:SP_1880,Lapin,6
2290424,05:56:00,05:56:10,stop_point:SP_1995,Roubiéchou,7
2290424,05:57:00,05:57:10,stop_point:SP_1993,Lapparou,8
2290424,05:58:00,05:58:10,stop_point:SP_2419,Gaussen,9
2290424,05:59:00,05:59:10,stop_point:SP_1499,Salvy,10
2290424,05:59:00,05:59:10,stop_point:SP_445,Eglise Aucamville,11
2290424,06:00:00,06:00:10,stop_point:SP_3252,Mairie Aucamville,12
2290424,06:01:00,06:01:10,stop_point:SP_1128,Favasse,13
2290424,06:02:00,06:02:10,stop_point:SP_619,Aucamville Collège,14
2290424,06:02:00,06:02:10,stop_point:SP_2651,Raudelauzette,15
2290424,06:03:00,06:03:10,stop_point:SP_455,Mariel,16
2290424,06:04:00,06:04:10,stop_point:SP_1577,Peyronnette,17
2290424,06:05:00,06:05:10,stop_point:SP_1718,St-Alban Ctre Cial,18
2290424,06:06:00,06:06:10,stop_point:SP_3784,Egalité,19
2290424,06:06:00,06:06:10,stop_point:SP_1557,Sables,20
2290424,06:07:00,06:07:10,stop_point:SP_641,Mairie St-Alban,21
2290424,06:08:00,06:08:10,stop_point:SP_2759,Ecole St-Alban,22
2290424,06:09:00,06:09:10,stop_point:SP_2178,Gafelaze,23
2290424,06:10:00,06:10:10,stop_point:SP_3651,St-Alban Salvador Allende,24
2290424,06:11:00,06:11:10,stop_point:SP_5169,Fenouillet Ctre Cial - Entrée Sud,25
2290424,06:12:00,06:12:10,stop_point:SP_5248,Fenouillet Ctre Cial - Entrée Nord,26
2290424,06:13:00,06:13:10,stop_point:SP_5247,Fenouillet Ctre Cial - Entrée Nord,27
2290425,06:20:00,06:20:10,stop_point:SP_1175,La Vache,1
2290425,06:21:00,06:21:10,stop_point:SP_327,Pader,2
2290425,06:22:00,06:22:10,stop_point:SP_3826,Le Grand Marché - Pont de La Vache,3
2290425,06:23:00,06:23:10,stop_point:SP_3721,Collège Rosa Parks,4
2290425,06:24:00,06:24:10,stop_point:SP_753,Riché Lalande,5
2290425,06:25:00,06:25:10,stop_point:SP_1880,Lapin,6
2290425,06:26:00,06:26:10,stop_point:SP_1995,Roubiéchou,7
2290425,06:27:00,06:27:10,stop_point:SP_1993,Lapparou,8
2290425,06:28:00,06:28:10,stop_point:SP_2419,Gaussen,9
2290425,06:29:00,06:29:10,stop_point:SP_1499,Salvy,10
2290425,06:29:00,06:29:10,stop_point:SP_445,Eglise Aucamville,11
2290425,06:30:00,06:30:10,stop_point:SP_3252,Mairie Aucamville,12
2290425,06:31:00,06:31:10,stop_point:SP_1128,Favasse,13
2290425,06:32:00,06:32:10,stop_point:SP_619,Aucamville Collège,14
