trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2298410,07:55:00,07:55:10,stop_point:SP_1170,Castanet-Tolosan,1
2298410,07:56:00,07:56:10,stop_point:SP_821,Le Merlet,2
2298410,07:57:00,07:57:10,stop_point:SP_430,Ducharme,3
2298410,07:58:00,07:58:10,stop_point:SP_638,L'Espitalet,4
2298410,07:59:00,07:59:10,stop_point:SP_2374,Rodoloze,5
2298410,08:00:00,08:00:10,stop_point:SP_1194,Granaillet,6
2298410,08:02:00,08:02:10,stop_point:SP_856,Les Violettes,7
2298410,08:04:00,08:04:10,stop_point:SP_2080,Lot Canelles,8
2298410,08:05:00,08:05:10,stop_point:SP_1164,Le Moulin,9
2298410,08:06:00,08:06:10,stop_point:SP_3144,L'Enclos du Château,10
2298410,08:07:00,08:07:10,stop_point:SP_1471,Le Moulin,11
2298410,08:11:00,08:11:10,stop_point:SP_1795,Mairie Donneville,12
2298410,08:14:00,08:14:10,stop_point:SP_1968,Bruxelles,13
2298410,08:16:00,08:16:10,stop_point:SP_4843,Esplanade,14
2298410,08:17:00,08:17:10,stop_point:SP_117,Gendarmerie,15
2298410,08:21:00,08:21:10,stop_point:SP_1519,Ticaille,16
2298410,08:22:00,08:22:10,stop_point:SP_3660,Ourmets,17
2298410,08:24:00,08:24:10,stop_point:SP_1444,Ayguesvives Collège,18
2298411,12:30:00,12:30:10,stop_point:SP_1170,Castanet-Tolosan,1
2298411,12:31:00,12:31:10,stop_point:SP_821,Le Merlet,2
2298411,12:32:00,12:32:10,stop_point:SP_430,Ducharme,3
2298411,12:33:00,12:33:10,stop_point:SP_638,L'Espitalet,4
2298411,12:34:00,12:34:10,stop_point:SP_2374,Rodoloze,5
2298411,12:35:00,12:35:10,stop_point:SP_1194,Granaillet,6
2298411,12:36:00,12:36:10,stop_point:SP_856,Les Violettes,7
2298411,12:37:00,12:37:10,stop_point:SP_2080,Lot Canelles,8
2298411,12:38:00,12:38:10,stop_point:SP_1164,Le Moulin,9
2298411,12:39:00,12:39:10,stop_point:SP_3144,L'Enclos du Château,10
2298411,12:39:00,12:39:10,stop_point:SP_1471,Le Moulin,11
2298411,12:44:00,12:44:10,stop_point:SP_1795,Mairie Donneville,12
2298411,12:46:00,12:46:10,stop_point:SP_1968,Bruxelles,13
2298411,12:48:00,12:48:10,stop_point:SP_4843,Esplanade,14
2298411,12:49:00,12:49:10,stop_point:SP_117,Gendarmerie,15
2298411,12:52:00,12:52:10,stop_point:SP_1519,Ticaille,16
2298411,12:53:00,12:53:10,stop_point:SP_3660,Ourmets,17
2298411,12:55:00,12:55:10,stop_point:SP_1444,Ayguesvives Collège,18
2298412,13:30:00,13:30:10,stop_point:SP_1170,Castanet-Tolosan,1
2298412,13:31:00,13:31:10,stop_point:SP_821,Le Merlet,2
2298412,13:32:00,13:32:10,stop_point:SP_430,Ducharme,3
2298412,13:33:00,13:33:10,stop_point:SP_638,L'Espitalet,4
2298412,13:34:00,13:34:10,stop_point:SP_2374,Rodoloze,5
2298412,13:35:00,13:35:10,stop_point:SP_1194,Granaillet,6
2298412,13:36:00,13:36:10,stop_point:SP_856,Les Violettes,7
2298412,13:37:00,13:37:10,stop_point:SP_2080,Lot Canelles,8
2298412,13:38:00,13:38:10,stop_point:SP_1164,Le Moulin,9
2298412,13:39:00,13:39:10,stop_point:SP_3144,L'Enclos du Château,10
2298412,13:39:00,13:39:10,stop_point:SP_1471,Le Moulin,11
2298412,13:44:00,13:44:10,stop_point:SP_1795,Mairie Donneville,12
2298412,13:46:00,13:46:10,stop_point:SP_1968,Bruxelles,13
2298412,13:48:00,13:48:10,stop_point:SP_4843,Esplanade,14
2298412,13:49:00,13:49:10,stop_point:SP_117,Gendarmerie,15
2298412,13:52:00,13:52:10,stop_point:SP_1519,Ticaille,16
2298412,13:53:00,13:53:10,stop_point:SP_3660,Ourmets,17
2298412,13:55:00,13:55:10,stop_point:SP_1444,Ayguesvives Collège,18
2298413,15:00:00,15:00:10,stop_point:SP_1170,Castanet-Tolosan,1
2298413,15:01:00,15:01:10,stop_point:SP_821,Le Merlet,2
2298413,15:02:00,15:02:10,stop_point:SP_430,Ducharme,3
2298413,15:03:00,15:03:10,stop_point:SP_638,L'Espitalet,4
2298413,15:04:00,15:04:10,stop_point:SP_2374,Rodoloze,5
2298413,15:05:00,15:05:10,stop_point:SP_1194,Granaillet,6
2298413,15:06:00,15:06:10,stop_point:SP_856,Les Violettes,7
2298413,15:07:00,15:07:10,stop_point:SP_2080,Lot Canelles,8
2298413,15:08:00,15:08:10,stop_point:SP_1164,Le Moulin,9
2298413,15:09:00,15:09:10,stop_point:SP_3144,L'Enclos du Château,10
2298413,15:09:00,15:09:10,stop_point:SP_1471,Le Moulin,11
2298413,15:14:00,15:14:10,stop_point:SP_1795,Mairie Donneville,12
2298413,15:16:00,15:16:10,stop_point:SP_1968,Bruxelles,13
2298413,15:18:00,15:18:10,stop_point:SP_4843,Esplanade,14
2298413,15:19:00,15:19:10,stop_point:SP_117,Gendarmerie,15
2298413,15:22:00,15:22:10,stop_point:SP_1519,Ticaille,16
2298413,15:23:00,15:23:10,stop_point:SP_3660,Ourmets,17
2298413,15:25:00,15:25:10,stop_point:SP_1444,Ayguesvives Collège,18
