trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2402273,06:10:00,06:10:10,stop_point:SP_4798,Muret Gare SNCF - Cimetière,1
2402273,06:12:00,06:12:10,stop_point:SP_4338,Peyramont,2
2402273,06:20:00,06:20:10,stop_point:SP_4598,La Carrère,3
2402273,06:21:00,06:21:10,stop_point:SP_4610,Ecoles Labastidette,4
2402273,06:22:00,06:22:10,stop_point:SP_4593,Mairie Labastidette,5
2402273,06:23:00,06:23:10,stop_point:SP_4607,Banqué,6
2402273,06:23:00,06:23:10,stop_point:SP_4587,La Carrère,7
2402273,06:24:00,06:24:10,stop_point:SP_4589,Denton,8
2402273,06:25:00,06:25:10,stop_point:SP_4588,Cabanac,9
2402273,06:28:00,06:28:10,stop_point:SP_4602,Grand Place,10
2402273,06:29:00,06:29:10,stop_point:SP_4608,St-Clar Mairie,11
2402274,07:00:00,07:00:10,stop_point:SP_4798,Muret Gare SNCF - Cimetière,1
2402274,07:02:00,07:02:10,stop_point:SP_4338,Peyramont,2
2402274,07:10:00,07:10:10,stop_point:SP_4598,La Carrère,3
2402274,07:11:00,07:11:10,stop_point:SP_4610,Ecoles Labastidette,4
2402274,07:12:00,07:12:10,stop_point:SP_4593,Mairie Labastidette,5
2402274,07:13:00,07:13:10,stop_point:SP_4607,Banqué,6
2402274,07:13:00,07:13:10,stop_point:SP_4587,La Carrère,7
2402274,07:14:00,07:14:10,stop_point:SP_4589,Denton,8
2402274,07:15:00,07:15:10,stop_point:SP_4588,Cabanac,9
2402274,07:19:00,07:19:10,stop_point:SP_4602,Grand Place,10
2402274,07:20:00,07:20:10,stop_point:SP_4608,St-Clar Mairie,11
2402275,08:00:00,08:00:10,stop_point:SP_4798,Muret Gare SNCF - Cimetière,1
2402275,08:02:00,08:02:10,stop_point:SP_4338,Peyramont,2
2402275,08:11:00,08:11:10,stop_point:SP_4598,La Carrère,3
2402275,08:12:00,08:12:10,stop_point:SP_4610,Ecoles Labastidette,4
2402275,08:13:00,08:13:10,stop_point:SP_4593,Mairie Labastidette,5
2402275,08:14:00,08:14:10,stop_point:SP_4607,Banqué,6
2402275,08:14:00,08:14:10,stop_point:SP_4587,La Carrère,7
2402275,08:15:00,08:15:10,stop_point:SP_4589,Denton,8
2402275,08:16:00,08:16:10,stop_point:SP_4588,Cabanac,9
2402275,08:19:00,08:19:10,stop_point:SP_4602,Grand Place,10
2402275,08:20:00,08:20:10,stop_point:SP_4608,St-Clar Mairie,11
2402276,09:00:00,09:00:10,stop_point:SP_4798,Muret Gare SNCF - Cimetière,1
2402276,09:02:00,09:02:10,stop_point:SP_4338,Peyramont,2
2402276,09:11:00,09:11:10,stop_point:SP_4598,La Carrère,3
2402276,09:12:00,09:12:10,stop_point:SP_4610,Ecoles Labastidette,4
2402276,09:13:00,09:13:10,stop_point:SP_4593,Mairie Labastidette,5
2402276,09:14:00,09:14:10,stop_point:SP_4607,Banqué,6
