trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2286287,07:00:00,07:00:10,stop_point:SP_3797,Balma-Gramont,1
2286287,07:04:00,07:04:10,stop_point:SP_1045,ZI Montredon,2
2286287,07:05:00,07:05:10,stop_point:SP_1706,Giratoire Truffaut,3
2286287,07:05:00,07:05:10,stop_point:SP_3278,Le Chapitre,4
2286287,07:07:00,07:07:10,stop_point:SP_63,Mireille,5
2286287,07:08:00,07:08:10,stop_point:SP_1305,Mont Pin,6
2286287,07:09:00,07:09:10,stop_point:SP_2057,Vignobles,7
2286287,07:09:00,07:09:10,stop_point:SP_1393,Belle Fontaine,8
2286287,07:10:00,07:10:10,stop_point:SP_1539,Pastel,9
2286287,07:12:00,07:12:10,stop_point:SP_866,Logis Vieux,10
2286287,07:13:00,07:13:10,stop_point:SP_3768,Gare SNCF Montrabé,11
2286287,07:13:00,07:13:10,stop_point:SP_3880,La Rivière,12
2286287,07:14:00,07:14:10,stop_point:SP_3515,Montrabé Stade,13
2286287,07:15:00,07:15:10,stop_point:SP_307,Mistral,14
2286287,07:17:00,07:17:10,stop_point:SP_368,Borde Haute,15
2286287,07:19:00,07:19:10,stop_point:SP_1612,Collège Montrabé,16
2286287,07:20:00,07:20:10,stop_point:SP_3127,Bel Souleil,17
2286287,07:22:00,07:22:10,stop_point:SP_587,Beaupuy Mairie,18
2286288,07:45:00,07:45:10,stop_point:SP_3797,Balma-Gramont,1
2286288,07:49:00,07:49:10,stop_point:SP_1045,ZI Montredon,2
2286288,07:50:00,07:50:10,stop_point:SP_1706,Giratoire Truffaut,3
2286288,07:50:00,07:50:10,stop_point:SP_3278,Le Chapitre,4
2286288,07:52:00,07:52:10,stop_point:SP_63,Mireille,5
2286288,07:53:00,07:53:10,stop_point:SP_1305,Mont Pin,6
2286288,07:54:00,07:54:10,stop_point:SP_2057,Vignobles,7
2286288,07:54:00,07:54:10,stop_point:SP_1393,Belle Fontaine,8
2286288,07:55:00,07:55:10,stop_point:SP_1539,Pastel,9
2286288,07:57:00,07:57:10,stop_point:SP_866,Logis Vieux,10
2286288,07:58:00,07:58:10,stop_point:SP_3768,Gare SNCF Montrabé,11
2286288,07:58:00,07:58:10,stop_point:SP_3880,La Rivière,12
2286288,07:59:00,07:59:10,stop_point:SP_3515,Montrabé Stade,13
2286288,08:00:00,08:00:10,stop_point:SP_307,Mistral,14
2286288,08:02:00,08:02:10,stop_point:SP_368,Borde Haute,15
2286288,08:04:00,08:04:10,stop_point:SP_1612,Collège Montrabé,16
2286288,08:05:00,08:05:10,stop_point:SP_3127,Bel Souleil,17
2286288,08:07:00,08:07:10,stop_point:SP_587,Beaupuy Mairie,18
2286289,08:30:00,08:30:10,stop_point:SP_3797,Balma-Gramont,1
2286289,08:34:00,08:34:10,stop_point:SP_1045,ZI Montredon,2
2286289,08:35:00,08:35:10,stop_point:SP_1706,Giratoire Truffaut,3
