trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2292948,09:16:00,09:16:10,stop_point:SP_4341,Muret Guyenne,1
2292948,09:18:00,09:18:10,stop_point:SP_4416,Genevoix,2
2292948,09:19:00,09:19:10,stop_point:SP_4419,Peyramont,3
2292948,09:19:00,09:19:10,stop_point:SP_4365,Notre Dame,4
2292948,09:20:00,09:20:10,stop_point:SP_4354,Emile Zola,5
2292948,09:20:00,09:20:10,stop_point:SP_4370,Alain Fournier,6
2292948,09:21:00,09:21:10,stop_point:SP_4164,Père Brottier,7
2292948,09:21:00,09:21:10,stop_point:SP_1419,Charles de Gaulle,8
2292948,09:22:00,09:22:10,stop_point:SP_4797,Muret Gare SNCF - Cimetière,9
2292949,09:46:00,09:46:10,stop_point:SP_4341,Muret Guyenne,1
2292949,09:48:00,09:48:10,stop_point:SP_4416,Genevoix,2
2292949,09:49:00,09:49:10,stop_point:SP_4419,Peyramont,3
2292949,09:49:00,09:49:10,stop_point:SP_4365,Notre Dame,4
2292949,09:50:00,09:50:10,stop_point:SP_4354,Emile Zola,5
2292949,09:50:00,09:50:10,stop_point:SP_4370,Alain Fournier,6
2292949,09:51:00,09:51:10,stop_point:SP_4164,Père Brottier,7
2292949,09:51:00,09:51:10,stop_point:SP_1419,Charles de Gaulle,8
2292949,09:52:00,09:52:10,stop_point:SP_4797,Muret Gare SNCF - Cimetière,9
2292950,10:16:00,10:16:10,stop_point:SP_4341,Muret Guyenne,1
2292950,10:18:00,10:18:10,stop_point:SP_4416,Genevoix,2
2292950,10:19:00,10:19:10,stop_point:SP_4419,Peyramont,3
2292950,10:19:00,10:19:10,stop_point:SP_4365,Notre Dame,4
2292950,10:20:00,10:20:10,stop_point:SP_4354,Emile Zola,5
2292950,10:20:00,10:20:10,stop_point:SP_4370,Alain Fournier,6
2292950,10:21:00,10:21:10,stop_point:SP_4164,Père Brottier,7
2292950,10:21:00,10:21:10,stop_point:SP_1419,Charles de Gaulle,8
2292950,10:22:00,10:22:10,stop_point:SP_4797,Muret Gare SNCF - Cimetière,9
2292951,10:46:00,10:46:10,stop_point:SP_4341,Muret Guyenne,1
2292951,10:48:00,10:48:10,stop_point:SP_4416,Genevoix,2
2292951,10:49:00,10:49:10,stop_point:SP_4419,Peyramont,3
2292951,10:49:00,10:49:10,stop_point:SP_4365,Notre Dame,4
2292951,10:50:00,10:50:10,stop_point:SP_4354,Emile Zola,5
2292951,10:50:00,10:50:10,stop_point:SP_4370,Alain Fournier,6
2292951,10:51:00,10:51:10,stop_point:SP_4164,Père Brottier,7
2292951,10:51:00,10:51:10,stop_point:SP_1419,Charles de Gaulle,8
2292951,10:52:00,10:52:10,stop_point:SP_4797,Muret Gare SNCF - Cimetière,9
2292952,11:16:00,11:16:10,stop_point:SP_4341,Muret Guyenne,1
2292952,11:18:00,11:18:10,stop_point:SP_4416,Genevoix,2
2292952,11:19:00,11:19:10,stop_point:SP_4419,Peyramont,3
2292952,11:19:00,11:19:10,stop_point:SP_4365,Notre Dame,4
2292952,11:20:00,11:20:10,stop_point:SP_4354,Emile Zola,5
2292952,11:20:00,11:20:10,stop_point:SP_4370,Alain Fournier,6
2292952,11:21:00,11:21:10,stop_point:SP_4164,Père Brottier,7
2292952,11:21:00,11:21:10,stop_point:SP_1419,Charles de Gaulle,8
2292952,11:22:00,11:22:10,stop_point:SP_4797,Muret Gare SNCF - Cimetière,9
2292953,11:46:00,11:46:10,stop_point:SP_4341,Muret Guyenne,1
2292953,11:48:00,11:48:10,stop_point:SP_4416,Genevoix,2
2292953,11:49:00,11:49:10,stop_point:SP_4419,Peyramont,3
2292953,11:49:00,11:49:10,stop_point:SP_4365,Notre Dame,4
2292953,11:50:00,11:50:10,stop_point:SP_4354,Emile Zola,5
2292953,11:50:00,11:50:10,stop_point:SP_4370,Alain Fournier,6
2292953,11:51:00,11:51:10,stop_point:SP_4164,Père Brottier,7
2292953,11:51:00,11:51:10,stop_point:SP_1419,Charles de Gaulle,8
2292953,11:52:00,11:52:10,stop_point:SP_4797,Muret Gare SNCF - Cimetière,9
2292954,12:16:00,12:16:10,stop_point:SP_4341,Muret Guyenne,1
2292954,12:18:00,12:18:10,stop_point:SP_4416,Genevoix,2
2292954,12:19:00,12:19:10,stop_point:SP_4419,Peyramont,3
2292954,12:19:00,12:19:10,stop_point:SP_4365,Notre Dame,4
2292954,12:20:00,12:20:10,stop_point:SP_4354,Emile Zola,5
2292954,12:20:00,12:20:10,stop_point:SP_4370,Alain Fournier,6
2292954,12:21:00,12:21:10,stop_point:SP_4164,Père Brottier,7
2292954,12:21:00,12:21:10,stop_point:SP_1419,Charles de Gaulle,8
2292954,12:22:00,12:22:10,stop_point:SP_4797,Muret Gare SNCF - Cimetière,9
2292955,14:15:00,14:15:10,stop_point:SP_4341,Muret Guyenne,1
2292955,14:17:00,14:17:10,stop_point:SP_4416,Genevoix,2
2292955,14:18:00,14:18:10,stop_point:SP_4419,Peyramont,3
2292955,14:18:00,14:18:10,stop_point:SP_4365,Notre Dame,4
