trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2374956,06:20:00,06:20:10,stop_point:SP_3878,Balma-Gramont,1
2374956,06:24:00,06:24:10,stop_point:SP_1045,ZI Montredon,2
2374956,06:26:00,06:26:10,stop_point:SP_3464,D59,3
2374956,06:27:00,06:27:10,stop_point:SP_2219,Ratalens,4
2374956,06:28:00,06:28:10,stop_point:SP_1253,Sausse,5
2374956,06:29:00,06:29:10,stop_point:SP_3246,Pasteur,6
2374956,06:30:00,06:30:10,stop_point:SP_5700,Bessayre,7
2374956,06:31:00,06:31:10,stop_point:SP_2153,Imbertis,8
2374956,06:32:00,06:32:10,stop_point:SP_86,Ch. de Bordeneuve,9
2374956,06:33:00,06:33:10,stop_point:SP_3372,Blanqui,10
2374956,06:34:00,06:34:10,stop_point:SP_1052,F. Mitterrand,11
2374956,06:35:00,06:35:10,stop_point:SP_427,Charlary,12
2374956,06:36:00,06:36:10,stop_point:SP_3221,La Bisto,13
2374956,06:36:00,06:36:10,stop_point:SP_873,Viste,14
2374956,06:37:00,06:37:10,stop_point:SP_3824,Moulin,15
2374956,06:38:00,06:38:10,stop_point:SP_926,Platanes,16
2374956,06:39:00,06:39:10,stop_point:SP_2357,Château,17
2374956,06:40:00,06:40:10,stop_point:SP_739,Rouffiac-Tolosan,18
2374956,06:41:00,06:41:10,stop_point:SP_3568,Rouergue,19
2374956,06:43:00,06:43:10,stop_point:SP_1380,Castelmaurou Mairie,20
2374956,06:44:00,06:44:10,stop_point:SP_3967,Pissebaque,21
2374956,06:45:00,06:45:10,stop_point:SP_3253,Cammas,22
2374956,06:46:00,06:46:10,stop_point:SP_1090,Rebel,23
2374956,06:47:00,06:47:10,stop_point:SP_811,Route d'Albi,24
2374956,06:47:00,06:47:10,stop_point:SP_1895,Truffaut,25
2374956,06:48:00,06:48:10,stop_point:SP_3471,Stade,26
2374956,06:49:00,06:49:10,stop_point:SP_2240,Castelmaurou Mairie,27
2374957,06:50:00,06:50:10,stop_point:SP_3878,Balma-Gramont,1
2374957,06:54:00,06:54:10,stop_point:SP_1045,ZI Montredon,2
2374957,06:57:00,06:57:10,stop_point:SP_3464,D59,3
2374957,06:58:00,06:58:10,stop_point:SP_2219,Ratalens,4
2374957,06:59:00,06:59:10,stop_point:SP_1253,Sausse,5
2374957,07:00:00,07:00:10,stop_point:SP_3246,Pasteur,6
2374957,07:01:00,07:01:10,stop_point:SP_5700,Bessayre,7
2374957,07:02:00,07:02:10,stop_point:SP_2153,Imbertis,8
2374957,07:03:00,07:03:10,stop_point:SP_86,Ch. de Bordeneuve,9
2374957,07:04:00,07:04:10,stop_point:SP_3372,Blanqui,10
2374957,07:05:00,07:05:10,stop_point:SP_1052,F. Mitterrand,11
2374957,07:06:00,07:06:10,stop_point:SP_427,Charlary,12
2374957,07:07:00,07:07:10,stop_point:SP_3221,La Bisto,13
2374957,07:07:00,07:07:10,stop_point:SP_873,Viste,14
2374957,07:08:00,07:08:10,stop_point:SP_3824,Moulin,15
2374957,07:09:00,07:09:10,stop_point:SP_926,Platanes,16
2374957,07:10:00,07:10:10,stop_point:SP_2357,Château,17
2374957,07:11:00,07:11:10,stop_point:SP_739,Rouffiac-Tolosan,18
2374957,07:12:00,07:12:10,stop_point:SP_3568,Rouergue,19
2374957,07:14:00,07:14:10,stop_point:SP_1380,Castelmaurou Mairie,20
2374957,07:15:00,07:15:10,stop_point:SP_3967,Pissebaque,21
2374957,07:16:00,07:16:10,stop_point:SP_3253,Cammas,22
2374957,07:17:00,07:17:10,stop_point:SP_1090,Rebel,23
2374957,07:18:00,07:18:10,stop_point:SP_811,Route d'Albi,24
2374957,07:18:00,07:18:10,stop_point:SP_1895,Truffaut,25
2374957,07:19:00,07:19:10,stop_point:SP_3471,Stade,26
2374957,07:20:00,07:20:10,stop_point:SP_2240,Castelmaurou Mairie,27
2374958,08:30:00,08:30:10,stop_point:SP_3878,Balma-Gramont,1
2374958,08:35:00,08:35:10,stop_point:SP_1045,ZI Montredon,2
2374958,08:38:00,08:38:10,stop_point:SP_3464,D59,3
2374958,08:39:00,08:39:10,stop_point:SP_2219,Ratalens,4
2374958,08:40:00,08:40:10,stop_point:SP_1253,Sausse,5
2374958,08:41:00,08:41:10,stop_point:SP_3246,Pasteur,6
2374958,08:43:00,08:43:10,stop_point:SP_5700,Bessayre,7
2374958,08:44:00,08:44:10,stop_point:SP_2153,Imbertis,8
2374958,08:45:00,08:45:10,stop_point:SP_86,Ch. de Bordeneuve,9
2374958,08:46:00,08:46:10,stop_point:SP_3372,Blanqui,10
2374958,08:47:00,08:47:10,stop_point:SP_1052,F. Mitterrand,11
2374958,08:48:00,08:48:10,stop_point:SP_427,Charlary,12
2374958,08:49:00,08:49:10,stop_point:SP_3221,La Bisto,13
2374958,08:49:00,08:49:10,stop_point:SP_873,Viste,14
2374958,08:50:00,08:50:10,stop_point:SP_3824,Moulin,15
2374958,08:51:00,08:51:10,stop_point:SP_926,Platanes,16
2374958,08:52:00,08:52:10,stop_point:SP_2357,Château,17
2374958,08:53:00,08:53:10,stop_point:SP_739,Rouffiac-Tolosan,18
2374958,08:54:00,08:54:10,stop_point:SP_3568,Rouergue,19
2374958,08:56:00,08:56:10,stop_point:SP_1380,Castelmaurou Mairie,20
2374958,08:57:00,08:57:10,stop_point:SP_3967,Pissebaque,21
2374958,08:58:00,08:58:10,stop_point:SP_3253,Cammas,22
2374958,08:59:00,08:59:10,stop_point:SP_1090,Rebel,23
2374958,09:00:00,09:00:10,stop_point:SP_811,Route d'Albi,24
2374958,09:00:00,09:00:10,stop_point:SP_1895,Truffaut,25
2374958,09:01:00,09:01:10,stop_point:SP_3471,Stade,26
2374958,09:02:00,09:02:10,stop_point:SP_2240,Castelmaurou Mairie,27
2374959,09:00:00,09:00:10,stop_point:SP_3878,Balma-Gramont,1
2374959,09:04:00,09:04:10,stop_point:SP_1045,ZI Montredon,2
2374959,09:07:00,09:07:10,stop_point:SP_3464,D59,3
2374959,09:08:00,09:08:10,stop_point:SP_2219,Ratalens,4
2374959,09:09:00,09:09:10,stop_point:SP_1253,Sausse,5
2374959,09:10:00,09:10:10,stop_point:SP_3246,Pasteur,6
2374959,09:12:00,09:12:10,stop_point:SP_5700,Bessayre,7
2374959,09:13:00,09:13:10,stop_point:SP_2153,Imbertis,8
2374959,09:14:00,09:14:10,stop_point:SP_86,Ch. de Bordeneuve,9
2374959,09:15:00,09:15:10,stop_point:SP_3372,Blanqui,10
2374959,09:16:00,09:16:10,stop_point:SP_1052,F. Mitterrand,11
2374959,09:17:00,09:17:10,stop_point:SP_427,Charlary,12
2374959,09:18:00,09:18:10,stop_point:SP_3221,La Bisto,13
2374959,09:18:00,09:18:10,stop_point:SP_873,Viste,14
2374959,09:19:00,09:19:10,stop_point:SP_3824,Moulin,15
2374959,09:20:00,09:20:10,stop_point:SP_926,Platanes,16
2374959,09:21:00,09:21:10,stop_point:SP_2357,Château,17
2374959,09:22:00,09:22:10,stop_point:SP_739,Rouffiac-Tolosan,18
2374959,09:23:00,09:23:10,stop_point:SP_3568,Rouergue,19
2374959,09:25:00,09:25:10,stop_point:SP_1380,Castelmaurou Mairie,20
2374959,09:26:00,09:26:10,stop_point:SP_3967,Pissebaque,21
2374959,09:27:00,09:27:10,stop_point:SP_3253,Cammas,22
2374959,09:28:00,09:28:10,stop_point:SP_1090,Rebel,23
2374959,09:29:00,09:29:10,stop_point:SP_811,Route d'Albi,24
2374959,09:29:00,09:29:10,stop_point:SP_1895,Truffaut,25
2374959,09:30:00,09:30:10,stop_point:SP_3471,Stade,26
2374959,09:31:00,09:31:10,stop_point:SP_2240,Castelmaurou Mairie,27
2374960,10:00:00,10:00:10,stop_point:SP_3878,Balma-Gramont,1
2374960,10:04:00,10:04:10,stop_point:SP_1045,ZI Montredon,2
2374960,10:07:00,10:07:10,stop_point:SP_3464,D59,3
2374960,10:08:00,10:08:10,stop_point:SP_2219,Ratalens,4
2374960,10:09:00,10:09:10,stop_point:SP_1253,Sausse,5
2374960,10:10:00,10:10:10,stop_point:SP_3246,Pasteur,6
2374960,10:11:00,10:11:10,stop_point:SP_5700,Bessayre,7
2374960,10:12:00,10:12:10,stop_point:SP_2153,Imbertis,8
2374960,10:13:00,10:13:10,stop_point:SP_86,Ch. de Bordeneuve,9
2374960,10:14:00,10:14:10,stop_point:SP_3372,Blanqui,10
2374960,10:15:00,10:15:10,stop_point:SP_1052,F. Mitterrand,11
2374960,10:16:00,10:16:10,stop_point:SP_427,Charlary,12
2374960,10:17:00,10:17:10,stop_point:SP_3221,La Bisto,13
2374960,10:17:00,10:17:10,stop_point:SP_873,Viste,14
2374960,10:18:00,10:18:10,stop_point:SP_3824,Moulin,15
2374960,10:19:00,10:19:10,stop_point:SP_926,Platanes,16
2374960,10:20:00,10:20:10,stop_point:SP_2357,Château,17
2374960,10:21:00,10:21:10,stop_point:SP_739,Rouffiac-Tolosan,18
2374960,10:22:00,10:22:10,stop_point:SP_3568,Rouergue,19
2374960,10:23:00,10:23:10,stop_point:SP_1380,Castelmaurou Mairie,20
2374960,10:25:00,10:25:10,stop_point:SP_3967,Pissebaque,21
2374960,10:26:00,10:26:10,stop_point:SP_3253,Cammas,22
2374960,10:26:00,10:26:10,stop_point:SP_1090,Rebel,23
2374960,10:27:00,10:27:10,stop_point:SP_811,Route d'Albi,24
2374960,10:27:00,10:27:10,stop_point:SP_1895,Truffaut,25
2374960,10:28:00,10:28:10,stop_point:SP_3471,Stade,26
2374960,10:29:00,10:29:10,stop_point:SP_2240,Castelmaurou Mairie,27
2374961,10:55:00,10:55:10,stop_point:SP_3878,Balma-Gramont,1
2374961,10:59:00,10:59:10,stop_point:SP_1045,ZI Montredon,2
2374961,11:02:00,11:02:10,stop_point:SP_3464,D59,3
2374961,11:03:00,11:03:10,stop_point:SP_2219,Ratalens,4
2374961,11:04:00,11:04:10,stop_point:SP_1253,Sausse,5
2374961,11:05:00,11:05:10,stop_point:SP_3246,Pasteur,6
2374961,11:06:00,11:06:10,stop_point:SP_5700,Bessayre,7
2374961,11:07:00,11:07:10,stop_point:SP_2153,Imbertis,8
2374961,11:08:00,11:08:10,stop_point:SP_86,Ch. de Bordeneuve,9
2374961,11:09:00,11:09:10,stop_point:SP_3372,Blanqui,10
2374961,11:10:00,11:10:10,stop_point:SP_1052,F. Mitterrand,11
2374961,11:11:00,11:11:10,stop_point:SP_427,Charlary,12
2374961,11:12:00,11:12:10,stop_point:SP_3221,La Bisto,13
2374961,11:12:00,11:12:10,stop_point:SP_873,Viste,14
2374961,11:13:00,11:13:10,stop_point:SP_3824,Moulin,15
2374961,11:14:00,11:14:10,stop_point:SP_926,Platanes,16
2374961,11:15:00,11:15:10,stop_point:SP_2357,Château,17
2374961,11:16:00,11:16:10,stop_point:SP_739,Rouffiac-Tolosan,18
2374961,11:17:00,11:17:10,stop_point:SP_3568,Rouergue,19
2374961,11:18:00,11:18:10,stop_point:SP_1380,Castelmaurou Mairie,20
2374961,11:20:00,11:20:10,stop_point:SP_3967,Pissebaque,21
2374961,11:21:00,11:21:10,stop_point:SP_3253,Cammas,22
2374961,11:21:00,11:21:10,stop_point:SP_1090,Rebel,23
