trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2374638,06:10:00,06:10:10,stop_point:SP_4796,Muret Gare SNCF - Parvis,1
2374638,06:13:00,06:13:10,stop_point:SP_4351,Pont de l'Europe,2
2374638,06:15:00,06:15:10,stop_point:SP_4553,Jean Dabadie,3
2374638,06:16:00,06:16:10,stop_point:SP_4771,Lespinasse,4
2374638,06:17:00,06:17:10,stop_point:SP_4581,Cupidou,5
2374638,06:19:00,06:19:10,stop_point:SP_4578,Bescourade,6
2374638,06:21:00,06:21:10,stop_point:SP_4543,Lanasse,7
2374638,06:22:00,06:22:10,stop_point:SP_4541,Bosc,8
2374638,06:22:00,06:22:10,stop_point:SP_4563,Comminges,9
2374638,06:23:00,06:23:10,stop_point:SP_4557,Campanules,10
2374638,06:24:00,06:24:10,stop_point:SP_4558,Condoumines,11
2374638,06:25:00,06:25:10,stop_point:SP_4552,Labarthette,12
2374638,06:26:00,06:26:10,stop_point:SP_4550,Village,13
2374638,06:27:00,06:27:10,stop_point:SP_4565,L'Ayguière,14
2374638,06:28:00,06:28:10,stop_point:SP_4572,Petits Champs,15
2374638,06:29:00,06:29:10,stop_point:SP_4555,Cailhabat,16
2374638,06:30:00,06:30:10,stop_point:SP_4762,Collège Labarthe,17
2374638,06:33:00,06:33:10,stop_point:SP_4579,Cepette,18
2374638,06:34:00,06:34:10,stop_point:SP_4556,Gare Pins Justaret,19
2374638,06:36:00,06:36:10,stop_point:SP_4573,Cros,20
2374638,06:38:00,06:38:10,stop_point:SP_4420,Vierge,21
2374638,06:40:00,06:40:10,stop_point:SP_4575,Jordanis,22
2374638,06:42:00,06:42:10,stop_point:SP_1030,Lachambre,23
2374638,06:43:00,06:43:10,stop_point:SP_2314,Commune,24
2374638,06:44:00,06:44:10,stop_point:SP_2579,Mairie Pinsaguel,25
2374638,06:46:00,06:46:10,stop_point:SP_3567,Berdoulat,26
2374638,06:47:00,06:47:10,stop_point:SP_617,Lot. Impérial,27
2374638,06:48:00,06:48:10,stop_point:SP_535,Clemenceau,28
2374638,06:49:00,06:49:10,stop_point:SP_1699,Gauguin,29
2374638,06:50:00,06:50:10,stop_point:SP_1737,Ateliers Municipaux,30
2374638,06:51:00,06:51:10,stop_point:SP_4522,Jean Jaurès,31
2374638,06:54:00,06:54:10,stop_point:SP_4755,Portet Gare SNCF,32
2374639,06:50:00,06:50:10,stop_point:SP_4796,Muret Gare SNCF - Parvis,1
2374639,06:53:00,06:53:10,stop_point:SP_4351,Pont de l'Europe,2
2374639,06:55:00,06:55:10,stop_point:SP_4553,Jean Dabadie,3
2374639,06:56:00,06:56:10,stop_point:SP_4771,Lespinasse,4
2374639,06:57:00,06:57:10,stop_point:SP_4581,Cupidou,5
2374639,06:59:00,06:59:10,stop_point:SP_4578,Bescourade,6
2374639,07:01:00,07:01:10,stop_point:SP_4543,Lanasse,7
2374639,07:02:00,07:02:10,stop_point:SP_4541,Bosc,8
2374639,07:02:00,07:02:10,stop_point:SP_4563,Comminges,9
2374639,07:03:00,07:03:10,stop_point:SP_4557,Campanules,10
2374639,07:04:00,07:04:10,stop_point:SP_4558,Condoumines,11
2374639,07:05:00,07:05:10,stop_point:SP_4552,Labarthette,12
2374639,07:06:00,07:06:10,stop_point:SP_4550,Village,13
2374639,07:07:00,07:07:10,stop_point:SP_4565,L'Ayguière,14
2374639,07:08:00,07:08:10,stop_point:SP_4572,Petits Champs,15
2374639,07:09:00,07:09:10,stop_point:SP_4555,Cailhabat,16
2374639,07:10:00,07:10:10,stop_point:SP_4762,Collège Labarthe,17
2374639,07:13:00,07:13:10,stop_point:SP_4579,Cepette,18
2374639,07:14:00,07:14:10,stop_point:SP_4556,Gare Pins Justaret,19
2374639,07:16:00,07:16:10,stop_point:SP_4573,Cros,20
2374639,07:18:00,07:18:10,stop_point:SP_4420,Vierge,21
2374639,07:20:00,07:20:10,stop_point:SP_4575,Jordanis,22
2374639,07:22:00,07:22:10,stop_point:SP_1030,Lachambre,23
2374639,07:23:00,07:23:10,stop_point:SP_2314,Commune,24
2374639,07:24:00,07:24:10,stop_point:SP_2579,Mairie Pinsaguel,25
2374639,07:26:00,07:26:10,stop_point:SP_3567,Berdoulat,26
2374639,07:27:00,07:27:10,stop_point:SP_617,Lot. Impérial,27
2374639,07:28:00,07:28:10,stop_point:SP_535,Clemenceau,28
2374639,07:29:00,07:29:10,stop_point:SP_1699,Gauguin,29
2374639,07:30:00,07:30:10,stop_point:SP_1737,Ateliers Municipaux,30
2374639,07:31:00,07:31:10,stop_point:SP_4522,Jean Jaurès,31
2374639,07:34:00,07:34:10,stop_point:SP_4755,Portet Gare SNCF,32
2374640,07:20:00,07:20:10,stop_point:SP_4796,Muret Gare SNCF - Parvis,1
2374640,07:23:00,07:23:10,stop_point:SP_4351,Pont de l'Europe,2
2374640,07:25:00,07:25:10,stop_point:SP_4553,Jean Dabadie,3
2374640,07:26:00,07:26:10,stop_point:SP_4771,Lespinasse,4
2374640,07:27:00,07:27:10,stop_point:SP_4581,Cupidou,5
2374640,07:29:00,07:29:10,stop_point:SP_4578,Bescourade,6
2374640,07:31:00,07:31:10,stop_point:SP_4543,Lanasse,7
2374640,07:32:00,07:32:10,stop_point:SP_4541,Bosc,8
2374640,07:32:00,07:32:10,stop_point:SP_4563,Comminges,9
2374640,07:33:00,07:33:10,stop_point:SP_4557,Campanules,10
2374640,07:34:00,07:34:10,stop_point:SP_4558,Condoumines,11
2374640,07:35:00,07:35:10,stop_point:SP_4552,Labarthette,12
2374640,07:36:00,07:36:10,stop_point:SP_4550,Village,13
2374640,07:37:00,07:37:10,stop_point:SP_4565,L'Ayguière,14
2374640,07:38:00,07:38:10,stop_point:SP_4572,Petits Champs,15
2374640,07:39:00,07:39:10,stop_point:SP_4555,Cailhabat,16
2374640,07:40:00,07:40:10,stop_point:SP_4762,Collège Labarthe,17
2374640,07:43:00,07:43:10,stop_point:SP_4579,Cepette,18
2374640,07:44:00,07:44:10,stop_point:SP_4556,Gare Pins Justaret,19
2374640,07:46:00,07:46:10,stop_point:SP_4573,Cros,20
