trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2297528,07:10:00,07:10:10,stop_point:SP_5383,Saint Agne SNCF,1
2297528,07:11:00,07:11:10,stop_point:SP_1716,Elvire,2
2297528,07:12:00,07:12:10,stop_point:SP_3803,Miracles,3
2297528,07:13:00,07:13:10,stop_point:SP_2731,Palmiers,4
2297528,07:14:00,07:14:10,stop_point:SP_3327,Herriot,5
2297528,07:15:00,07:15:10,stop_point:SP_1229,Tolstoï,6
2297528,07:16:00,07:16:10,stop_point:SP_900,Bart,7
2297528,07:17:00,07:17:10,stop_point:SP_2764,Piscine Yvonne Godard,8
2297528,07:17:00,07:17:10,stop_point:SP_5678,Pech David Centre de loisirs,9
2297528,07:18:00,07:18:10,stop_point:SP_934,Pech David,10
2297528,07:19:00,07:19:10,stop_point:SP_5679,Observatoire Pech David,11
2297528,07:21:00,07:21:10,stop_point:SP_3800,Dasque,12
2297528,07:22:00,07:22:10,stop_point:SP_3710,Dugua,13
2297528,07:22:00,07:22:10,stop_point:SP_2299,Vallon,14
2297528,07:23:00,07:23:10,stop_point:SP_1961,Ducuing Ponsan,15
2297528,07:26:00,07:26:10,stop_point:SP_2266,Ducuing,16
2297528,07:30:00,07:30:10,stop_point:SP_2598,Université Paul Sabatier,17
2297529,07:25:00,07:25:10,stop_point:SP_5383,Saint Agne SNCF,1
2297529,07:26:00,07:26:10,stop_point:SP_1716,Elvire,2
2297529,07:27:00,07:27:10,stop_point:SP_3803,Miracles,3
2297529,07:28:00,07:28:10,stop_point:SP_2731,Palmiers,4
2297529,07:29:00,07:29:10,stop_point:SP_3327,Herriot,5
2297529,07:30:00,07:30:10,stop_point:SP_1229,Tolstoï,6
2297529,07:31:00,07:31:10,stop_point:SP_900,Bart,7
2297529,07:32:00,07:32:10,stop_point:SP_2764,Piscine Yvonne Godard,8
2297529,07:32:00,07:32:10,stop_point:SP_5678,Pech David Centre de loisirs,9
2297529,07:33:00,07:33:10,stop_point:SP_934,Pech David,10
2297529,07:34:00,07:34:10,stop_point:SP_5679,Observatoire Pech David,11
2297529,07:36:00,07:36:10,stop_point:SP_3800,Dasque,12
2297529,07:37:00,07:37:10,stop_point:SP_3710,Dugua,13
2297529,07:37:00,07:37:10,stop_point:SP_2299,Vallon,14
2297529,07:38:00,07:38:10,stop_point:SP_1961,Ducuing Ponsan,15
2297529,07:41:00,07:41:10,stop_point:SP_2266,Ducuing,16
2297529,07:45:00,07:45:10,stop_point:SP_2598,Université Paul Sabatier,17
2297530,07:45:00,07:45:10,stop_point:SP_5383,Saint Agne SNCF,1
2297530,07:46:00,07:46:10,stop_point:SP_1716,Elvire,2
2297530,07:47:00,07:47:10,stop_point:SP_3803,Miracles,3
2297530,07:48:00,07:48:10,stop_point:SP_2731,Palmiers,4
2297530,07:49:00,07:49:10,stop_point:SP_3327,Herriot,5
2297530,07:50:00,07:50:10,stop_point:SP_1229,Tolstoï,6
2297530,07:51:00,07:51:10,stop_point:SP_900,Bart,7
2297530,07:52:00,07:52:10,stop_point:SP_2764,Piscine Yvonne Godard,8
2297530,07:52:00,07:52:10,stop_point:SP_5678,Pech David Centre de loisirs,9
2297530,07:53:00,07:53:10,stop_point:SP_934,Pech David,10
2297530,07:54:00,07:54:10,stop_point:SP_5679,Observatoire Pech David,11
