trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2304218,06:20:00,06:20:10,stop_point:SP_2016,La Vache,1
2304218,06:21:00,06:21:10,stop_point:SP_327,Pader,2
2304218,06:22:00,06:22:10,stop_point:SP_3826,Le Grand Marché - Pont de La Vache,3
2304218,06:23:00,06:23:10,stop_point:SP_3721,Collège Rosa Parks,4
2304218,06:24:00,06:24:10,stop_point:SP_753,Riché Lalande,5
2304218,06:25:00,06:25:10,stop_point:SP_1880,Lapin,6
2304218,06:26:00,06:26:10,stop_point:SP_1995,Roubiéchou,7
2304218,06:26:00,06:26:10,stop_point:SP_1993,Lapparou,8
2304218,06:27:00,06:27:10,stop_point:SP_2419,Gaussen,9
2304218,06:28:00,06:28:10,stop_point:SP_1499,Salvy,10
2304218,06:28:00,06:28:10,stop_point:SP_445,Eglise Aucamville,11
2304218,06:29:00,06:29:10,stop_point:SP_3252,Mairie Aucamville,12
2304218,06:30:00,06:30:10,stop_point:SP_1128,Favasse,13
2304218,06:31:00,06:31:10,stop_point:SP_619,Aucamville Collège,14
2304218,06:31:00,06:31:10,stop_point:SP_2651,Raudelauzette,15
2304218,06:32:00,06:32:10,stop_point:SP_455,Mariel,16
2304218,06:33:00,06:33:10,stop_point:SP_1577,Peyronnette,17
2304218,06:33:00,06:33:10,stop_point:SP_1215,Jules Verne,18
2304218,06:34:00,06:34:10,stop_point:SP_1014,Pont Vieil,19
2304218,06:35:00,06:35:10,stop_point:SP_5197,Matéo,20
2304218,06:36:00,06:36:10,stop_point:SP_5202,La Grange,21
2304218,06:39:00,06:39:10,stop_point:SP_1609,Barry,22
2304218,06:39:00,06:39:10,stop_point:SP_5206,Garenne,23
2304218,06:41:00,06:41:10,stop_point:SP_5192,Mairie Gratentour,24
2304218,06:42:00,06:42:10,stop_point:SP_3646,Hespérides,25
2304218,06:43:00,06:43:10,stop_point:SP_2630,Les Palanques,26
2304218,06:43:00,06:43:10,stop_point:SP_929,Bois,27
2304218,06:44:00,06:44:10,stop_point:SP_5210,Tour,28
2304218,06:45:00,06:45:10,stop_point:SP_2461,Bruguières Mairie,29
2304218,06:46:00,06:46:10,stop_point:SP_179,Ecole Bruguières,30
2304218,06:47:00,06:47:10,stop_point:SP_1614,Gamouna,31
2304218,06:49:00,06:49:10,stop_point:SP_3693,Bruguières Verger,32
2304219,07:00:00,07:00:10,stop_point:SP_2016,La Vache,1
2304219,07:01:00,07:01:10,stop_point:SP_327,Pader,2
2304219,07:02:00,07:02:10,stop_point:SP_3826,Le Grand Marché - Pont de La Vache,3
2304219,07:03:00,07:03:10,stop_point:SP_3721,Collège Rosa Parks,4
2304219,07:04:00,07:04:10,stop_point:SP_753,Riché Lalande,5
2304219,07:05:00,07:05:10,stop_point:SP_1880,Lapin,6
2304219,07:06:00,07:06:10,stop_point:SP_1995,Roubiéchou,7
2304219,07:06:00,07:06:10,stop_point:SP_1993,Lapparou,8
2304219,07:07:00,07:07:10,stop_point:SP_2419,Gaussen,9
2304219,07:08:00,07:08:10,stop_point:SP_1499,Salvy,10
2304219,07:08:00,07:08:10,stop_point:SP_445,Eglise Aucamville,11
2304219,07:09:00,07:09:10,stop_point:SP_3252,Mairie Aucamville,12
2304219,07:10:00,07:10:10,stop_point:SP_1128,Favasse,13
2304219,07:11:00,07:11:10,stop_point:SP_619,Aucamville Collège,14
2304219,07:11:00,07:11:10,stop_point:SP_2651,Raudelauzette,15
2304219,07:12:00,07:12:10,stop_point:SP_455,Mariel,16
2304219,07:13:00,07:13:10,stop_point:SP_1577,Peyronnette,17
2304219,07:13:00,07:13:10,stop_point:SP_1215,Jules Verne,18
2304219,07:14:00,07:14:10,stop_point:SP_1014,Pont Vieil,19
2304219,07:15:00,07:15:10,stop_point:SP_5197,Matéo,20
2304219,07:16:00,07:16:10,stop_point:SP_5202,La Grange,21
2304219,07:19:00,07:19:10,stop_point:SP_1609,Barry,22
2304219,07:19:00,07:19:10,stop_point:SP_5206,Garenne,23
2304219,07:21:00,07:21:10,stop_point:SP_5192,Mairie Gratentour,24
2304219,07:22:00,07:22:10,stop_point:SP_3646,Hespérides,25
2304219,07:23:00,07:23:10,stop_point:SP_2630,Les Palanques,26
2304219,07:23:00,07:23:10,stop_point:SP_929,Bois,27
2304219,07:24:00,07:24:10,stop_point:SP_5210,Tour,28
2304219,07:25:00,07:25:10,stop_point:SP_2461,Bruguières Mairie,29
2304219,07:26:00,07:26:10,stop_point:SP_179,Ecole Bruguières,30
2304219,07:27:00,07:27:10,stop_point:SP_1614,Gamouna,31
2304219,07:29:00,07:29:10,stop_point:SP_3693,Bruguières Verger,32
2304220,07:40:00,07:40:10,stop_point:SP_2016,La Vache,1
2304220,07:41:00,07:41:10,stop_point:SP_327,Pader,2
2304220,07:42:00,07:42:10,stop_point:SP_3826,Le Grand Marché - Pont de La Vache,3
2304220,07:43:00,07:43:10,stop_point:SP_3721,Collège Rosa Parks,4
2304220,07:44:00,07:44:10,stop_point:SP_753,Riché Lalande,5
2304220,07:45:00,07:45:10,stop_point:SP_1880,Lapin,6
2304220,07:46:00,07:46:10,stop_point:SP_1995,Roubiéchou,7
2304220,07:46:00,07:46:10,stop_point:SP_1993,Lapparou,8
2304220,07:47:00,07:47:10,stop_point:SP_2419,Gaussen,9
2304220,07:48:00,07:48:10,stop_point:SP_1499,Salvy,10
2304220,07:48:00,07:48:10,stop_point:SP_445,Eglise Aucamville,11
2304220,07:49:00,07:49:10,stop_point:SP_3252,Mairie Aucamville,12
2304220,07:50:00,07:50:10,stop_point:SP_1128,Favasse,13
2304220,07:51:00,07:51:10,stop_point:SP_619,Aucamville Collège,14
2304220,07:51:00,07:51:10,stop_point:SP_2651,Raudelauzette,15
2304220,07:52:00,07:52:10,stop_point:SP_455,Mariel,16
2304220,07:53:00,07:53:10,stop_point:SP_1577,Peyronnette,17
2304220,07:53:00,07:53:10,stop_point:SP_1215,Jules Verne,18
2304220,07:54:00,07:54:10,stop_point:SP_1014,Pont Vieil,19
2304220,07:55:00,07:55:10,stop_point:SP_5197,Matéo,20
2304220,07:56:00,07:56:10,stop_point:SP_5202,La Grange,21
2304220,07:59:00,07:59:10,stop_point:SP_1609,Barry,22
2304220,07:59:00,07:59:10,stop_point:SP_5206,Garenne,23
2304220,08:01:00,08:01:10,stop_point:SP_5192,Mairie Gratentour,24
2304220,08:02:00,08:02:10,stop_point:SP_3646,Hespérides,25
2304220,08:03:00,08:03:10,stop_point:SP_2630,Les Palanques,26
2304220,08:03:00,08:03:10,stop_point:SP_929,Bois,27
2304220,08:04:00,08:04:10,stop_point:SP_5210,Tour,28
2304220,08:05:00,08:05:10,stop_point:SP_2461,Bruguières Mairie,29
2304220,08:06:00,08:06:10,stop_point:SP_179,Ecole Bruguières,30
2304220,08:07:00,08:07:10,stop_point:SP_1614,Gamouna,31
2304220,08:09:00,08:09:10,stop_point:SP_3693,Bruguières Verger,32
2304221,08:20:00,08:20:10,stop_point:SP_2016,La Vache,1
2304221,08:22:00,08:22:10,stop_point:SP_327,Pader,2
2304221,08:22:00,08:22:10,stop_point:SP_3826,Le Grand Marché - Pont de La Vache,3
2304221,08:24:00,08:24:10,stop_point:SP_3721,Collège Rosa Parks,4
2304221,08:25:00,08:25:10,stop_point:SP_753,Riché Lalande,5
2304221,08:26:00,08:26:10,stop_point:SP_1880,Lapin,6
2304221,08:27:00,08:27:10,stop_point:SP_1995,Roubiéchou,7
2304221,08:27:00,08:27:10,stop_point:SP_1993,Lapparou,8
