trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2288357,06:28:00,06:28:10,stop_point:SP_4517,Borderouge,1
2288357,06:29:00,06:29:10,stop_point:SP_140,Ch. de Borderouge,2
2288357,06:31:00,06:31:10,stop_point:SP_503,Ebelot,3
2288357,06:31:00,06:31:10,stop_point:SP_3044,Netwiller,4
2288357,06:32:00,06:32:10,stop_point:SP_1303,Atlanta,5
2288357,06:33:00,06:33:10,stop_point:SP_2827,St-Caprais,6
2288357,06:34:00,06:34:10,stop_point:SP_3593,Bayonne,7
2288357,06:36:00,06:36:10,stop_point:SP_1100,Ctre Cial L'Union,8
2288357,06:37:00,06:37:10,stop_point:SP_3517,Grive,9
2288357,06:38:00,06:38:10,stop_point:SP_168,Belle Hôtesse,10
2288357,06:38:00,06:38:10,stop_point:SP_770,Mirabelles,11
2288357,06:38:00,06:38:10,stop_point:SP_1640,Coteaux,12
2288357,06:39:00,06:39:10,stop_point:SP_4441,Bois de Saget,13
2288357,06:39:00,06:39:10,stop_point:SP_262,Clair Matin,14
2288357,06:40:00,06:40:10,stop_point:SP_111,Mairie St-Jean,15
2288357,06:41:00,06:41:10,stop_point:SP_2771,Eglise St-Jean,16
2288357,06:41:00,06:41:10,stop_point:SP_1069,Ecole St-Jean,17
2288357,06:42:00,06:42:10,stop_point:SP_3582,Tamaris,18
2288357,06:43:00,06:43:10,stop_point:SP_3194,Colette,19
2288357,06:43:00,06:43:10,stop_point:SP_3463,Charmes,20
2288357,06:44:00,06:44:10,stop_point:SP_1442,St-Jean Lestang,21
2288358,06:45:00,06:45:10,stop_point:SP_4517,Borderouge,1
2288358,06:46:00,06:46:10,stop_point:SP_140,Ch. de Borderouge,2
2288358,06:48:00,06:48:10,stop_point:SP_503,Ebelot,3
2288358,06:48:00,06:48:10,stop_point:SP_3044,Netwiller,4
2288358,06:49:00,06:49:10,stop_point:SP_1303,Atlanta,5
2288358,06:50:00,06:50:10,stop_point:SP_2827,St-Caprais,6
