trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2297742,06:45:00,06:45:10,stop_point:SP_414,Tournefeuille Les Chênes,1
2297742,06:46:00,06:46:10,stop_point:SP_2921,Montel,2
2297742,06:47:00,06:47:10,stop_point:SP_634,Mitterrand,3
2297742,06:48:00,06:48:10,stop_point:SP_2117,Gymnase,4
2297742,06:48:00,06:48:10,stop_point:SP_3096,Rouergue,5
2297742,06:48:00,06:48:10,stop_point:SP_2634,Ile de France,6
2297742,06:49:00,06:49:10,stop_point:SP_3904,Camargue,7
2297742,06:50:00,06:50:10,stop_point:SP_3995,Touraine,8
2297742,06:51:00,06:51:10,stop_point:SP_5081,Chandelier,9
2297742,06:52:00,06:52:10,stop_point:SP_5166,Tertre,10
2297742,06:53:00,06:53:10,stop_point:SP_5122,Fanjeau,11
2297742,06:53:00,06:53:10,stop_point:SP_5078,Valette Haut,12
2297742,06:54:00,06:54:10,stop_point:SP_5080,Gibecière,13
2297742,06:55:00,06:55:10,stop_point:SP_5086,Peyrette,14
2297742,06:56:00,06:56:10,stop_point:SP_2053,Mûriers,15
2297742,06:57:00,06:57:10,stop_point:SP_2526,Puymorens,16
2297742,06:57:00,06:57:10,stop_point:SP_2568,Taure,17
2297742,06:59:00,06:59:10,stop_point:SP_1734,Italiens,18
2297742,06:59:00,06:59:10,stop_point:SP_2773,Mairie La Salvetat,19
2297742,07:00:00,07:00:10,stop_point:SP_5091,Les Baraques,20
2297742,07:01:00,07:01:10,stop_point:SP_5085,Stade,21
2297742,07:02:00,07:02:10,stop_point:SP_5088,Grand Bois,22
2297742,07:03:00,07:03:10,stop_point:SP_5092,Oliviers,23
2297742,07:05:00,07:05:10,stop_point:SP_5087,La Salvetat Apouticayre,24
2297743,07:20:00,07:20:10,stop_point:SP_414,Tournefeuille Les Chênes,1
2297743,07:21:00,07:21:10,stop_point:SP_2921,Montel,2
2297743,07:22:00,07:22:10,stop_point:SP_634,Mitterrand,3
2297743,07:23:00,07:23:10,stop_point:SP_2117,Gymnase,4
2297743,07:23:00,07:23:10,stop_point:SP_3096,Rouergue,5
2297743,07:23:00,07:23:10,stop_point:SP_2634,Ile de France,6
2297743,07:24:00,07:24:10,stop_point:SP_3904,Camargue,7
2297743,07:25:00,07:25:10,stop_point:SP_3995,Touraine,8
2297743,07:26:00,07:26:10,stop_point:SP_5081,Chandelier,9
2297743,07:27:00,07:27:10,stop_point:SP_5166,Tertre,10
2297743,07:28:00,07:28:10,stop_point:SP_5122,Fanjeau,11
2297743,07:28:00,07:28:10,stop_point:SP_5078,Valette Haut,12
2297743,07:29:00,07:29:10,stop_point:SP_5080,Gibecière,13
2297743,07:30:00,07:30:10,stop_point:SP_5086,Peyrette,14
2297743,07:31:00,07:31:10,stop_point:SP_2053,Mûriers,15
2297743,07:32:00,07:32:10,stop_point:SP_2526,Puymorens,16
2297743,07:32:00,07:32:10,stop_point:SP_2568,Taure,17
2297743,07:34:00,07:34:10,stop_point:SP_1734,Italiens,18
2297743,07:34:00,07:34:10,stop_point:SP_2773,Mairie La Salvetat,19
2297743,07:35:00,07:35:10,stop_point:SP_5091,Les Baraques,20
2297743,07:36:00,07:36:10,stop_point:SP_5085,Stade,21
2297743,07:37:00,07:37:10,stop_point:SP_5088,Grand Bois,22
2297743,07:38:00,07:38:10,stop_point:SP_5092,Oliviers,23
2297743,07:40:00,07:40:10,stop_point:SP_5087,La Salvetat Apouticayre,24
2297744,07:50:00,07:50:10,stop_point:SP_414,Tournefeuille Les Chênes,1
2297744,07:51:00,07:51:10,stop_point:SP_2921,Montel,2
2297744,07:52:00,07:52:10,stop_point:SP_634,Mitterrand,3
2297744,07:53:00,07:53:10,stop_point:SP_2117,Gymnase,4
2297744,07:53:00,07:53:10,stop_point:SP_3096,Rouergue,5
2297744,07:54:00,07:54:10,stop_point:SP_2634,Ile de France,6
2297744,07:55:00,07:55:10,stop_point:SP_3904,Camargue,7
2297744,07:56:00,07:56:10,stop_point:SP_3995,Touraine,8
2297744,07:57:00,07:57:10,stop_point:SP_5081,Chandelier,9
2297744,07:58:00,07:58:10,stop_point:SP_5166,Tertre,10
2297744,08:00:00,08:00:10,stop_point:SP_5122,Fanjeau,11
2297744,08:01:00,08:01:10,stop_point:SP_5078,Valette Haut,12
2297744,08:02:00,08:02:10,stop_point:SP_5080,Gibecière,13
2297744,08:03:00,08:03:10,stop_point:SP_5086,Peyrette,14
2297744,08:04:00,08:04:10,stop_point:SP_2053,Mûriers,15
2297744,08:05:00,08:05:10,stop_point:SP_2526,Puymorens,16
2297744,08:05:00,08:05:10,stop_point:SP_2568,Taure,17
2297744,08:07:00,08:07:10,stop_point:SP_1734,Italiens,18
2297744,08:07:00,08:07:10,stop_point:SP_2773,Mairie La Salvetat,19
2297744,08:08:00,08:08:10,stop_point:SP_5091,Les Baraques,20
2297744,08:09:00,08:09:10,stop_point:SP_5085,Stade,21
2297744,08:10:00,08:10:10,stop_point:SP_5088,Grand Bois,22
2297744,08:11:00,08:11:10,stop_point:SP_5092,Oliviers,23
2297744,08:13:00,08:13:10,stop_point:SP_5087,La Salvetat Apouticayre,24
2297745,08:20:00,08:20:10,stop_point:SP_414,Tournefeuille Les Chênes,1
2297745,08:21:00,08:21:10,stop_point:SP_2921,Montel,2
2297745,08:22:00,08:22:10,stop_point:SP_634,Mitterrand,3
2297745,08:23:00,08:23:10,stop_point:SP_2117,Gymnase,4
2297745,08:23:00,08:23:10,stop_point:SP_3096,Rouergue,5
2297745,08:23:00,08:23:10,stop_point:SP_2634,Ile de France,6
2297745,08:24:00,08:24:10,stop_point:SP_3904,Camargue,7
2297745,08:25:00,08:25:10,stop_point:SP_3995,Touraine,8
2297745,08:26:00,08:26:10,stop_point:SP_5081,Chandelier,9
2297745,08:27:00,08:27:10,stop_point:SP_5166,Tertre,10
2297745,08:28:00,08:28:10,stop_point:SP_5122,Fanjeau,11
2297745,08:29:00,08:29:10,stop_point:SP_5078,Valette Haut,12
2297745,08:30:00,08:30:10,stop_point:SP_5080,Gibecière,13
2297745,08:31:00,08:31:10,stop_point:SP_5086,Peyrette,14
2297745,08:32:00,08:32:10,stop_point:SP_2053,Mûriers,15
2297745,08:33:00,08:33:10,stop_point:SP_2526,Puymorens,16
2297745,08:33:00,08:33:10,stop_point:SP_2568,Taure,17
2297745,08:35:00,08:35:10,stop_point:SP_1734,Italiens,18
2297745,08:35:00,08:35:10,stop_point:SP_2773,Mairie La Salvetat,19
2297745,08:36:00,08:36:10,stop_point:SP_5091,Les Baraques,20
2297745,08:37:00,08:37:10,stop_point:SP_5085,Stade,21
2297745,08:38:00,08:38:10,stop_point:SP_5088,Grand Bois,22
2297745,08:39:00,08:39:10,stop_point:SP_5092,Oliviers,23
2297745,08:41:00,08:41:10,stop_point:SP_5087,La Salvetat Apouticayre,24
2297746,08:50:00,08:50:10,stop_point:SP_414,Tournefeuille Les Chênes,1
2297746,08:51:00,08:51:10,stop_point:SP_2921,Montel,2
2297746,08:52:00,08:52:10,stop_point:SP_634,Mitterrand,3
2297746,08:53:00,08:53:10,stop_point:SP_2117,Gymnase,4
2297746,08:53:00,08:53:10,stop_point:SP_3096,Rouergue,5
2297746,08:53:00,08:53:10,stop_point:SP_2634,Ile de France,6
2297746,08:54:00,08:54:10,stop_point:SP_3904,Camargue,7
2297746,08:55:00,08:55:10,stop_point:SP_3995,Touraine,8
2297746,08:56:00,08:56:10,stop_point:SP_5081,Chandelier,9
2297746,08:57:00,08:57:10,stop_point:SP_5166,Tertre,10
2297746,08:58:00,08:58:10,stop_point:SP_5122,Fanjeau,11
2297746,08:59:00,08:59:10,stop_point:SP_5078,Valette Haut,12
2297746,09:00:00,09:00:10,stop_point:SP_5080,Gibecière,13
2297746,09:01:00,09:01:10,stop_point:SP_5086,Peyrette,14
2297746,09:02:00,09:02:10,stop_point:SP_2053,Mûriers,15
2297746,09:03:00,09:03:10,stop_point:SP_2526,Puymorens,16
2297746,09:03:00,09:03:10,stop_point:SP_2568,Taure,17
2297746,09:05:00,09:05:10,stop_point:SP_1734,Italiens,18
2297746,09:05:00,09:05:10,stop_point:SP_2773,Mairie La Salvetat,19
2297746,09:06:00,09:06:10,stop_point:SP_5091,Les Baraques,20
2297746,09:07:00,09:07:10,stop_point:SP_5085,Stade,21
2297746,09:08:00,09:08:10,stop_point:SP_5088,Grand Bois,22
2297746,09:09:00,09:09:10,stop_point:SP_5092,Oliviers,23
2297746,09:11:00,09:11:10,stop_point:SP_5087,La Salvetat Apouticayre,24
2297747,09:20:00,09:20:10,stop_point:SP_414,Tournefeuille Les Chênes,1
2297747,09:21:00,09:21:10,stop_point:SP_2921,Montel,2
2297747,09:22:00,09:22:10,stop_point:SP_634,Mitterrand,3
2297747,09:23:00,09:23:10,stop_point:SP_2117,Gymnase,4
2297747,09:23:00,09:23:10,stop_point:SP_3096,Rouergue,5
2297747,09:23:00,09:23:10,stop_point:SP_2634,Ile de France,6
2297747,09:24:00,09:24:10,stop_point:SP_3904,Camargue,7
2297747,09:25:00,09:25:10,stop_point:SP_3995,Touraine,8
2297747,09:26:00,09:26:10,stop_point:SP_5081,Chandelier,9
2297747,09:27:00,09:27:10,stop_point:SP_5166,Tertre,10
2297747,09:28:00,09:28:10,stop_point:SP_5122,Fanjeau,11
2297747,09:28:00,09:28:10,stop_point:SP_5078,Valette Haut,12
2297747,09:29:00,09:29:10,stop_point:SP_5080,Gibecière,13
2297747,09:30:00,09:30:10,stop_point:SP_5086,Peyrette,14
2297747,09:31:00,09:31:10,stop_point:SP_2053,Mûriers,15
2297747,09:32:00,09:32:10,stop_point:SP_2526,Puymorens,16
2297747,09:32:00,09:32:10,stop_point:SP_2568,Taure,17
2297747,09:33:00,09:33:10,stop_point:SP_1734,Italiens,18
2297747,09:34:00,09:34:10,stop_point:SP_2773,Mairie La Salvetat,19
2297747,09:35:00,09:35:10,stop_point:SP_5091,Les Baraques,20
2297747,09:36:00,09:36:10,stop_point:SP_5085,Stade,21
2297747,09:36:00,09:36:10,stop_point:SP_5088,Grand Bois,22
2297747,09:37:00,09:37:10,stop_point:SP_5092,Oliviers,23
2297747,09:39:00,09:39:10,stop_point:SP_5087,La Salvetat Apouticayre,24
2297748,09:50:00,09:50:10,stop_point:SP_414,Tournefeuille Les Chênes,1
2297748,09:51:00,09:51:10,stop_point:SP_2921,Montel,2
2297748,09:52:00,09:52:10,stop_point:SP_634,Mitterrand,3
2297748,09:53:00,09:53:10,stop_point:SP_2117,Gymnase,4
2297748,09:53:00,09:53:10,stop_point:SP_3096,Rouergue,5
2297748,09:53:00,09:53:10,stop_point:SP_2634,Ile de France,6
2297748,09:54:00,09:54:10,stop_point:SP_3904,Camargue,7
2297748,09:55:00,09:55:10,stop_point:SP_3995,Touraine,8
2297748,09:56:00,09:56:10,stop_point:SP_5081,Chandelier,9
2297748,09:57:00,09:57:10,stop_point:SP_5166,Tertre,10
