trip_id,arrival_time,departure_time,stop_id,stop_name,stop_sequence
2298432,06:22:00,06:22:10,stop_point:SP_435,Aéroport,1
2298432,06:25:00,06:25:10,stop_point:SP_936,Doret,2
2298432,06:25:00,06:25:10,stop_point:SP_1980,René Rey,3
2298432,06:29:00,06:29:10,stop_point:SP_5274,Odyssud-Ritouret,4
2298432,06:33:00,06:33:10,stop_point:SP_3814,Bordebasse,5
2298432,06:34:00,06:34:10,stop_point:SP_996,Raymond Grimaud,6
2298432,06:34:00,06:34:10,stop_point:SP_1964,Marcel Dassault,7
2298432,06:37:00,06:37:10,stop_point:SP_3031,Joseph Strauss,8
2298432,06:38:00,06:38:10,stop_point:SP_3434,Air France Industries,9
2298432,06:41:00,06:41:10,stop_point:SP_2828,Béteille,10
2298432,06:42:00,06:42:10,stop_point:SP_285,Lagardère,11
2298432,06:44:00,06:44:10,stop_point:SP_5024,Giusta,12
2298432,06:45:00,06:45:10,stop_point:SP_5027,Levant,13
2298432,06:46:00,06:46:10,stop_point:SP_4096,Aéroconstellation,14
2298432,06:48:00,06:48:10,stop_point:SP_5016,MEETT,15
2298433,06:42:00,06:42:10,stop_point:SP_435,Aéroport,1
2298433,06:45:00,06:45:10,stop_point:SP_936,Doret,2
2298433,06:45:00,06:45:10,stop_point:SP_1980,René Rey,3
2298433,06:49:00,06:49:10,stop_point:SP_5274,Odyssud-Ritouret,4
2298433,06:53:00,06:53:10,stop_point:SP_3814,Bordebasse,5
2298433,06:54:00,06:54:10,stop_point:SP_996,Raymond Grimaud,6
2298433,06:54:00,06:54:10,stop_point:SP_1964,Marcel Dassault,7
2298433,06:57:00,06:57:10,stop_point:SP_3031,Joseph Strauss,8
2298433,06:58:00,06:58:10,stop_point:SP_3434,Air France Industries,9
2298433,07:01:00,07:01:10,stop_point:SP_2828,Béteille,10
2298433,07:02:00,07:02:10,stop_point:SP_285,Lagardère,11
2298433,07:04:00,07:04:10,stop_point:SP_5024,Giusta,12
2298433,07:05:00,07:05:10,stop_point:SP_5027,Levant,13
2298433,07:06:00,07:06:10,stop_point:SP_4096,Aéroconstellation,14
2298433,07:08:00,07:08:10,stop_point:SP_5016,MEETT,15
2298434,07:02:00,07:02:10,stop_point:SP_435,Aéroport,1
2298434,07:05:00,07:05:10,stop_point:SP_936,Doret,2
2298434,07:05:00,07:05:10,stop_point:SP_1980,René Rey,3
2298434,07:09:00,07:09:10,stop_point:SP_5274,Odyssud-Ritouret,4
2298434,07:13:00,07:13:10,stop_point:SP_3814,Bordebasse,5
2298434,07:14:00,07:14:10,stop_point:SP_996,Raymond Grimaud,6
2298434,07:14:00,07:14:10,stop_point:SP_1964,Marcel Dassault,7
2298434,07:17:00,07:17:10,stop_point:SP_3031,Joseph Strauss,8
2298434,07:18:00,07:18:10,stop_point:SP_3434,Air France Industries,9
2298434,07:21:00,07:21:10,stop_point:SP_2828,Béteille,10
2298434,07:22:00,07:22:10,stop_point:SP_285,Lagardère,11
2298434,07:24:00,07:24:10,stop_point:SP_5024,Giusta,12
2298434,07:25:00,07:25:10,stop_point:SP_5027,Levant,13
2298434,07:26:00,07:26:10,stop_point:SP_4096,Aéroconstellation,14
2298434,07:28:00,07:28:10,stop_point:SP_5016,MEETT,15
2298435,07:22:00,07:22:10,stop_point:SP_435,Aéroport,1
2298435,07:25:00,07:25:10,stop_point:SP_936,Doret,2
2298435,07:25:00,07:25:10,stop_point:SP_1980,René Rey,3
2298435,07:29:00,07:29:10,stop_point:SP_5274,Odyssud-Ritouret,4
2298435,07:33:00,07:33:10,stop_point:SP_3814,Bordebasse,5
2298435,07:34:00,07:34:10,stop_point:SP_996,Raymond Grimaud,6
2298435,07:34:00,07:34:10,stop_point:SP_1964,Marcel Dassault,7
2298435,07:37:00,07:37:10,stop_point:SP_3031,Joseph Strauss,8
2298435,07:38:00,07:38:10,stop_point:SP_3434,Air France Industries,9
2298435,07:41:00,07:41:10,stop_point:SP_2828,Béteille,10
2298435,07:42:00,07:42:10,stop_point:SP_285,Lagardère,11
2298435,07:44:00,07:44:10,stop_point:SP_5024,Giusta,12
2298435,07:45:00,07:45:10,stop_point:SP_5027,Levant,13
2298435,07:46:00,07:46:10,stop_point:SP_4096,Aéroconstellation,14
2298435,07:48:00,07:48:10,stop_point:SP_5016,MEETT,15
2298436,07:42:00,07:42:10,stop_point:SP_435,Aéroport,1
2298436,07:45:00,07:45:10,stop_point:SP_936,Doret,2
2298436,07:45:00,07:45:10,stop_point:SP_1980,René Rey,3
2298436,07:49:00,07:49:10,stop_point:SP_5274,Odyssud-Ritouret,4
2298436,07:53:00,07:53:10,stop_point:SP_3814,Bordebasse,5
2298436,07:54:00,07:54:10,stop_point:SP_996,Raymond Grimaud,6
2298436,07:54:00,07:54:10,stop_point:SP_1964,Marcel Dassault,7
2298436,07:57:00,07:57:10,stop_point:SP_3031,Joseph Strauss,8
2298436,07:58:00,07:58:10,stop_point:SP_3434,Air France Industries,9
2298436,08:01:00,08:01:10,stop_point:SP_2828,Béteille,10
2298436,08:02:00,08:02:10,stop_point:SP_285,Lagardère,11
2298436,08:04:00,08:04:10,stop_point:SP_5024,Giusta,12
2298436,08:05:00,08:05:10,stop_point:SP_5027,Levant,13
2298436,08:06:00,08:06:10,stop_point:SP_4096,Aéroconstellation,14
2298436,08:08:00,08:08:10,stop_point:SP_5016,MEETT,15
2298437,08:02:00,08:02:10,stop_point:SP_435,Aéroport,1
2298437,08:05:00,08:05:10,stop_point:SP_936,Doret,2
2298437,08:05:00,08:05:10,stop_point:SP_1980,René Rey,3
2298437,08:09:00,08:09:10,stop_point:SP_5274,Odyssud-Ritouret,4
2298437,08:13:00,08:13:10,stop_point:SP_3814,Bordebasse,5
2298437,08:14:00,08:14:10,stop_point:SP_996,Raymond Grimaud,6
2298437,08:14:00,08:14:10,stop_point:SP_1964,Marcel Dassault,7
2298437,08:17:00,08:17:10,stop_point:SP_3031,Joseph Strauss,8
2298437,08:18:00,08:18:10,stop_point:SP_3434,Air France Industries,9
2298437,08:21:00,08:21:10,stop_point:SP_2828,Béteille,10
2298437,08:22:00,08:22:10,stop_point:SP_285,Lagardère,11
2298437,08:24:00,08:24:10,stop_point:SP_5024,Giusta,12
2298437,08:25:00,08:25:10,stop_point:SP_5027,Levant,13
2298437,08:26:00,08:26:10,stop_point:SP_4096,Aéroconstellation,14
2298437,08:28:00,08:28:10,stop_point:SP_5016,MEETT,15
2298438,08:22:00,08:22:10,stop_point:SP_435,Aéroport,1
2298438,08:25:00,08:25:10,stop_point:SP_936,Doret,2
2298438,08:25:00,08:25:10,stop_point:SP_1980,René Rey,3
2298438,08:29:00,08:29:10,stop_point:SP_5274,Odyssud-Ritouret,4
2298438,08:33:00,08:33:10,stop_point:SP_3814,Bordebasse,5
2298438,08:34:00,08:34:10,stop_point:SP_996,Raymond Grimaud,6
2298438,08:34:00,08:34:10,stop_point:SP_1964,Marcel Dassault,7
2298438,08:37:00,08:37:10,stop_point:SP_3031,Joseph Strauss,8
2298438,08:38:00,08:38:10,stop_point:SP_3434,Air France Industries,9
2298438,08:41:00,08:41:10,stop_point:SP_2828,Béteille,10
2298438,08:42:00,08:42:10,stop_point:SP_285,Lagardère,11
2298438,08:44:00,08:44:10,stop_point:SP_5024,Giusta,12
2298438,08:45:00,08:45:10,stop_point:SP_5027,Levant,13
2298438,08:46:00,08:46:10,stop_point:SP_4096,Aéroconstellation,14
2298438,08:48:00,08:48:10,stop_point:SP_5016,MEETT,15
2298439,08:42:00,08:42:10,stop_point:SP_435,Aéroport,1
2298439,08:45:00,08:45:10,stop_point:SP_936,Doret,2
2298439,08:45:00,08:45:10,stop_point:SP_1980,René Rey,3
2298439,08:49:00,08:49:10,stop_point:SP_5274,Odyssud-Ritouret,4
2298439,08:53:00,08:53:10,stop_point:SP_3814,Bordebasse,5
2298439,08:54:00,08:54:10,stop_point:SP_996,Raymond Grimaud,6
2298439,08:54:00,08:54:10,stop_point:SP_1964,Marcel Dassault,7
2298439,08:57:00,08:57:10,stop_point:SP_3031,Joseph Strauss,8
2298439,08:58:00,08:58:10,stop_point:SP_3434,Air France Industries,9
2298439,09:00:00,09:00:10,stop_point:SP_2828,Béteille,10
2298439,09:01:00,09:01:10,stop_point:SP_285,Lagardère,11
2298439,09:03:00,09:03:10,stop_point:SP_5024,Giusta,12
2298439,09:04:00,09:04:10,stop_point:SP_5027,Levant,13
2298439,09:05:00,09:05:10,stop_point:SP_4096,Aéroconstellation,14
2298439,09:07:00,09:07:10,stop_point:SP_5016,MEETT,15
2298440,09:02:00,09:02:10,stop_point:SP_435,Aéroport,1
2298440,09:05:00,09:05:10,stop_point:SP_936,Doret,2
2298440,09:05:00,09:05:10,stop_point:SP_1980,René Rey,3
2298440,09:09:00,09:09:10,stop_point:SP_5274,Odyssud-Ritouret,4
2298440,09:13:00,09:13:10,stop_point:SP_3814,Bordebasse,5
2298440,09:14:00,09:14:10,stop_point:SP_996,Raymond Grimaud,6
2298440,09:14:00,09:14:10,stop_point:SP_1964,Marcel Dassault,7
2298440,09:17:00,09:17:10,stop_point:SP_3031,Joseph Strauss,8
2298440,09:18:00,09:18:10,stop_point:SP_3434,Air France Industries,9
2298440,09:20:00,09:20:10,stop_point:SP_2828,Béteille,10
2298440,09:21:00,09:21:10,stop_point:SP_285,Lagardère,11
2298440,09:23:00,09:23:10,stop_point:SP_5024,Giusta,12
2298440,09:24:00,09:24:10,stop_point:SP_5027,Levant,13
2298440,09:25:00,09:25:10,stop_point:SP_4096,Aéroconstellation,14
2298440,09:27:00,09:27:10,stop_point:SP_5016,MEETT,15
2298441,09:22:00,09:22:10,stop_point:SP_435,Aéroport,1
2298441,09:25:00,09:25:10,stop_point:SP_936,Doret,2
2298441,09:25:00,09:25:10,stop_point:SP_1980,René Rey,3
2298441,09:29:00,09:29:10,stop_point:SP_5274,Odyssud-Ritouret,4
2298441,09:33:00,09:33:10,stop_point:SP_3814,Bordebasse,5
2298441,09:34:00,09:34:10,stop_point:SP_996,Raymond Grimaud,6
2298441,09:34:00,09:34:10,stop_point:SP_1964,Marcel Dassault,7
2298441,09:37:00,09:37:10,stop_point:SP_3031,Joseph Strauss,8
